_embedded_show_id,_embedded_show_url,_embedded_show_name,_embedded_show_type,_embedded_show_language,_embedded_show_genres,_embedded_show_status,_embedded_show_runtime,_embedded_show_averageRuntime,_embedded_show_premiered,_embedded_show_ended,_embedded_show_officialSite,_embedded_show_weight,_embedded_show_network,_embedded_show_dvdCountry,_embedded_show_summary,_embedded_show_updated
49630,https://www.tvmaze.com/shows/49630/kontakty,Контакты,Game Show,Russian,[],Running,30.0,41.0,2019-04-03,,https://www.youtube.com/playlist?list=PLZ1FUdedsrSJubWkFFh5vKHzawzQk1mYI,53,,,,1651688041
52198,https://www.tvmaze.com/shows/52198/kotiki,Котики,Scripted,Russian,['Comedy'],Ended,12.0,12.0,2020-11-30,2020-12-11,http://epic-media.ru/project/kotiki,15,,,,1637555191
52316,https://www.tvmaze.com/shows/52316/mertvye-dusi,Мёртвые души,Scripted,Russian,['Comedy'],Ended,43.0,43.0,2020-12-09,2020-12-16,https://www.ivi.ru/watch/mertvyie-dushi-2020,18,,,"<p>A modern adaptation of the classic novel-poem by Nikolai Gogol. The action takes place in our days. Chichikov, an enterprising and not without charm official from Moscow, this time does not buy up dead souls from small-minded provincials, but sells them places in the cemetery next to celebrities. He arrives in the County town of N and quickly makes"" big and small "" connections there. These bright acquaintances will benefit him and open up new opportunities for personal gain.</p>",1608253013
52316,https://www.tvmaze.com/shows/52316/mertvye-dusi,Мёртвые души,Scripted,Russian,['Comedy'],Ended,43.0,43.0,2020-12-09,2020-12-16,https://www.ivi.ru/watch/mertvyie-dushi-2020,18,,,"<p>A modern adaptation of the classic novel-poem by Nikolai Gogol. The action takes place in our days. Chichikov, an enterprising and not without charm official from Moscow, this time does not buy up dead souls from small-minded provincials, but sells them places in the cemetery next to celebrities. He arrives in the County town of N and quickly makes"" big and small "" connections there. These bright acquaintances will benefit him and open up new opportunities for personal gain.</p>",1608253013
47207,https://www.tvmaze.com/shows/47207/mermaid-prince,Mermaid Prince,Scripted,Korean,"['Drama', 'Romance', 'Mystery']",Ended,15.0,15.0,2020-04-14,2020-12-10,,34,,,"<p><b>Mermaid Prince</b> is about Hye Ri, who embarks on a graduation trip to Gangwon Province and meets Woo Hyuk, a mysterious guy who runs a guest house.</p>",1610205155
48395,https://www.tvmaze.com/shows/48395/wan-sheng-jie,Wan Sheng Jie,Animation,Chinese,"['Comedy', 'Anime', 'Supernatural']",Running,4.0,4.0,2020-04-01,,https://v.qq.com/detail/a/awnia0n2erqryf3.html,17,,,"<p>The pure and cute little devil Nini lives in Room 1031 of Wan Sheng Street Apartment. His roommates are no ordinary people: The lazy and wacky vampire Ira who spends most of his time gaming or watching TV, the unlucky dancer werewolf Vladimir, the serious and old-fashioned angel landlord Lynn and his naive little sister Lily, and many more.<br /><br />What none of them realize is that the power of the demon king is sleeping inside of Nini. With evil forces in hot pursuit, can Nini and his friends head off disaster?</p>",1647193542
49652,https://www.tvmaze.com/shows/49652/yi-nian-yong-heng,Yi Nian Yong Heng,Animation,Chinese,"['Comedy', 'Action', 'Anime', 'Fantasy']",Running,19.0,19.0,2020-08-12,,https://v.qq.com/detail/w/ww18u675tfmhas6.html,17,,,"<p>One will to create oceans. One will to summon the mulberry fields.<br /><br />One will to slaughter countless devils. One will to eradicate innumerable immortals.<br /><br />Only my will… is eternal.<br /><br />A Will Eternal tells the tale of Bai Xiaochun, an endearing but exasperating young man who is driven primarily by his fear of death and desire to live forever, but who deeply values friendship and family.<br /><br />(Source: Novel Updates)</p>",1649494182
55002,https://www.tvmaze.com/shows/55002/no-turning-back-romance,No Turning Back Romance,Scripted,Korean,[],Ended,,12.0,2020-12-08,2021-01-06,,20,,,"<p>A teen romance of So Dam, a sixteen-year-old girl, who has never dated before but she receives her first-ever love confession from a mysterious boy. She is looking for the boy who secretly confessed to her while she was asleep on her desk. The clues include a male voice, mango fruit scent and gym uniform. She must piece the puzzle to find that person among the likely candidates that include hot shots Park Ji Hoo, Jeong Han Kyul, and Joo In Hyuk.</p>",1621617231
45713,https://www.tvmaze.com/shows/45713/dolls-frontline,Dolls' Frontline,Animation,Chinese,"['Comedy', 'Anime', 'Science-Fiction']",Ended,5.0,5.0,2019-07-28,2020-12-16,https://www.bilibili.com/bangumi/media/md28229895,20,,,<p>Re-imagines famous firearms as moe girls with machine bodies that are known as T-Dolls.</p>,1613086641
54637,https://www.tvmaze.com/shows/54637/chu-feng-yi-dian-shizi,Chu Feng: Yi Dian Shizi,Animation,Chinese,['Action'],Ended,30.0,30.0,2020-11-18,2021-01-27,http://weibo.com/u/6516179447,8,,,"<p>Ordinary high school student Haoxuan Sun was taken hostage in a seemingly robbery and rescued by a girl wearing winged battledress with bee bionics designs. Haoxuan Sun's peaceful life was stirred by the girl – human bioengineering weapon Vanguard Liuli. Discovered that he is the ""Son of Eden"" wanted by all the great powers, Haoxuan Sun and Liuli have been searching for the truth and fight against the so-called destiny. At the same time, people around Haoxuan Sun, senpai Ye Bai who he has a crash on, his best friend, and many others, were discovered to have a second identities.<br /><br />The new BEE anime is based on the original manga plot. In addition, BEE manga's author Baimao personally joined the production team. The new BEE will also include two subplots entirely new to the viewers.</p>",1617983545
55919,https://www.tvmaze.com/shows/55919/klassen,Klassen,Scripted,Norwegian,"['Drama', 'Comedy', 'Children']",Running,,10.0,2019-09-06,,https://tv.nrk.no/serie/klassen,57,,,"<p>Livet i klassen er som en berg- og dalbane av kjærlighet, vennskap og samhold.</p>",1650711849
58689,https://www.tvmaze.com/shows/58689/my-supernatural-power,My Supernatural Power,Scripted,Chinese,"['Drama', 'Romance']",Ended,45.0,45.0,2020-11-18,2020-12-30,,6,,,"<p>A story that follows a detective in the major crimes division of Nan Xing City Police Department. Together with a woman who has super memory, he upholds the law one case at a time in solving murders, burglaries and bringing down a narcotics manufacturing facility. Jing Chu is a young and capable detective. Due to his repeated merits from cracking big cases, he is promoted to the position of major crimes division vice-captain at Nan Xing city and starts to work alongside his new team. Because of a murder case, he meets Yang Mian Mian, a young woman who possesses a photographic memory. He soon realizes that Mian Mian seems to have a deep connection to his father's mysterious death many years ago. Meanwhile, a famous blogger and a member of an idol girl group die</p>",1635735179
58689,https://www.tvmaze.com/shows/58689/my-supernatural-power,My Supernatural Power,Scripted,Chinese,"['Drama', 'Romance']",Ended,45.0,45.0,2020-11-18,2020-12-30,,6,,,"<p>A story that follows a detective in the major crimes division of Nan Xing City Police Department. Together with a woman who has super memory, he upholds the law one case at a time in solving murders, burglaries and bringing down a narcotics manufacturing facility. Jing Chu is a young and capable detective. Due to his repeated merits from cracking big cases, he is promoted to the position of major crimes division vice-captain at Nan Xing city and starts to work alongside his new team. Because of a murder case, he meets Yang Mian Mian, a young woman who possesses a photographic memory. He soon realizes that Mian Mian seems to have a deep connection to his father's mysterious death many years ago. Meanwhile, a famous blogger and a member of an idol girl group die</p>",1635735179
50752,https://www.tvmaze.com/shows/50752/stjernestov,Stjernestøv,Scripted,Norwegian,"['Drama', 'Children', 'Family']",Ended,20.0,20.0,2020-12-01,2020-12-24,https://tv.nrk.no/serie/stjernestoev,22,,,"<p>The parents get divorced and Jo has to move to a new place. One day, Nordstjerna goes out, and Jo discovers that a girl with magical powers lives in the attic.</p>",1611436842
52639,https://www.tvmaze.com/shows/52639/puckers,Puckers,Documentary,Norwegian,['Sports'],Ended,30.0,31.0,2020-12-09,2020-12-09,https://tv.nrk.no/serie/puckers,3,,,"<p>Can a dab of vodka, a little rølp and a good dose of amateur hockey break down barriers and create friendships? The happy hockey amateurs in <b>Kirkenes Puckers</b> think so.</p>",1609006074
52639,https://www.tvmaze.com/shows/52639/puckers,Puckers,Documentary,Norwegian,['Sports'],Ended,30.0,31.0,2020-12-09,2020-12-09,https://tv.nrk.no/serie/puckers,3,,,"<p>Can a dab of vodka, a little rølp and a good dose of amateur hockey break down barriers and create friendships? The happy hockey amateurs in <b>Kirkenes Puckers</b> think so.</p>",1609006074
52639,https://www.tvmaze.com/shows/52639/puckers,Puckers,Documentary,Norwegian,['Sports'],Ended,30.0,31.0,2020-12-09,2020-12-09,https://tv.nrk.no/serie/puckers,3,,,"<p>Can a dab of vodka, a little rølp and a good dose of amateur hockey break down barriers and create friendships? The happy hockey amateurs in <b>Kirkenes Puckers</b> think so.</p>",1609006074
52639,https://www.tvmaze.com/shows/52639/puckers,Puckers,Documentary,Norwegian,['Sports'],Ended,30.0,31.0,2020-12-09,2020-12-09,https://tv.nrk.no/serie/puckers,3,,,"<p>Can a dab of vodka, a little rølp and a good dose of amateur hockey break down barriers and create friendships? The happy hockey amateurs in <b>Kirkenes Puckers</b> think so.</p>",1609006074
52639,https://www.tvmaze.com/shows/52639/puckers,Puckers,Documentary,Norwegian,['Sports'],Ended,30.0,31.0,2020-12-09,2020-12-09,https://tv.nrk.no/serie/puckers,3,,,"<p>Can a dab of vodka, a little rølp and a good dose of amateur hockey break down barriers and create friendships? The happy hockey amateurs in <b>Kirkenes Puckers</b> think so.</p>",1609006074
26268,https://www.tvmaze.com/shows/26268/slepaa,Слепая,Scripted,Russian,['Drama'],Running,25.0,25.0,2014-08-18,,http://tv3.ru/project/slepaya,11,"{'id': 514, 'name': 'ТВ-3', 'country': {'name': 'Russian Federation', 'code': 'RU', 'timezone': 'Asia/Kamchatka'}, 'officialSite': None}",,,1647379162
53197,https://www.tvmaze.com/shows/53197/orkestr,Оркестр,Scripted,Kazakh,[],Running,,20.0,2020-11-04,,https://salemsocial.kz/projects/orcestr,8,,,,1612007831
53177,https://www.tvmaze.com/shows/53177/masrah-masr,Masrah Masr,Scripted,Arabic,['Comedy'],Ended,60.0,60.0,2013-02-01,2021-01-27,https://shahid.mbc.net/en/series/Masrah-Masr/series-816749,8,"{'id': 1808, 'name': 'MBC Masr', 'country': {'name': 'Egypt', 'code': 'EG', 'timezone': 'Africa/Cairo'}, 'officialSite': None}",,<p>A collection of comedy theater presents a new type of separate plays in titles and events with each episode.</p>,1645056856
57689,https://www.tvmaze.com/shows/57689/the-smart-money-woman,The Smart Money Woman,Reality,English,[],Running,60.0,60.0,2020-09-23,,,49,"{'id': 1862, 'name': 'AfricaMagic Showcase', 'country': {'name': 'South Africa', 'code': 'ZA', 'timezone': 'Africa/Johannesburg'}, 'officialSite': None}",,"<p>With each episode comes a Smart Money Lesson, there to help you work your way up the financial ladder.</p>",1632052652
