_embedded_show_id,_embedded_show_url,_embedded_show_name,_embedded_show_type,_embedded_show_language,_embedded_show_genres,_embedded_show_status,_embedded_show_runtime,_embedded_show_averageRuntime,_embedded_show_premiered,_embedded_show_ended,_embedded_show_officialSite,_embedded_show_weight,_embedded_show_network,_embedded_show_dvdCountry,_embedded_show_summary,_embedded_show_updated
39115,https://www.tvmaze.com/shows/39115/obycnaa-zensina,Обычная женщина,Scripted,Russian,"['Drama', 'Crime', 'Mystery']",Ended,50.0,48.0,2018-10-29,2021-01-07,https://premier.one/show/8405,36,,,"<p>Marina is in her late 30s, she has a successful business and a close-knit family. Her husband is a surgeon and her daughters study at fancy establishments. To everybody her life seems perfect. Though, it is all just a facade concealing the real problems: her husband has a mistress, her elder daughter is a slacker and drug-dealer, her youngest is a sociopath. Well, Marina herself is not really a flower-lady, but a brothel-keeper who is hiding her dark business from everyone. The truth may come out when a girl of Marina's is found dead.</p>",1610110841
48683,https://www.tvmaze.com/shows/48683/ispoved,Исповедь,Documentary,Russian,[],Ended,48.0,47.0,2020-05-11,2021-02-08,https://premier.one/collections/134,2,,,"<p>This is not an interview, this is a confession. Revelations of the artist in the form of a monologue. The guest's opinion may not coincide with the opinion of the PREMIER platform editorial board.</p>",1637061807
52181,https://www.tvmaze.com/shows/52181/volk,Волк,Scripted,Russian,"['Drama', 'Adventure', 'Mystery']",Ended,51.0,50.0,2020-12-07,2020-12-28,https://premier.one/show/12339,25,,,,1640435531
52181,https://www.tvmaze.com/shows/52181/volk,Волк,Scripted,Russian,"['Drama', 'Adventure', 'Mystery']",Ended,51.0,50.0,2020-12-07,2020-12-28,https://premier.one/show/12339,25,,,,1640435531
54541,https://www.tvmaze.com/shows/54541/god-of-ten-thousand-realms,God of Ten Thousand Realms,Animation,Chinese,"['Adventure', 'Anime', 'Fantasy']",Running,7.0,7.0,2020-12-21,,https://v.qq.com/detail/m/mzc002007995z4v.html,65,,,"<p>At the end of the calendar 2020, the continent of Stern, which has reached the end of civilization due to the exhaustion of magic elements, ushered in the destruction of the continent under the void storm. Ye Xuan, the last god of law in the mainland, unexpectedly awakened in the era of the prosperous magic civilization three thousand years ago and became an ordinary student at the Sith Magic Academy on the border of the Kingdom of Orlando in the northwest of the mainland. In order to save the mainland and prevent the end from coming, Ye Xuan began to explore the mystery of the dark turmoil that led to the depletion of magical elements in the mainland three thousand years ago, to prevent the mainland crisis.</p>",1642689319
56655,https://www.tvmaze.com/shows/56655/going-seventeen,Going Seventeen,Variety,Korean,[],Running,30.0,30.0,2017-06-12,,,18,,,"<p>Initially a series of behind-the-scenes vlogs, <b>Going Seventeen</b> has taken a more structured route since mid-2019 and is now a reality-variety show with themed episodes. Every week, the members of Seventeen play games or participate in a variety of activities for everyone's delight and entertainment. Season 2021's keyword is ""Watch What You Say"", meaning that anything the members say can and will be turned into content...</p>",1651763872
41490,https://www.tvmaze.com/shows/41490/unique-lady,Unique Lady,Scripted,Chinese,"['Drama', 'Comedy', 'Romance']",Ended,38.0,42.0,2019-01-17,2021-01-07,http://www.iqiyi.com/a_19rrhvpyyp.html,68,,,"<p>Lin Luo Jing accidentally gets drawn into a game world where she is the daughter of the prime minister and meets all kind of beautiful men with different personalities. Among them are a sword deity, an imperial bodyguard, a playful rich man and an arrogant prince. The system informs her that she can only return to the real world after she finds her true love. While there seems tobe an abundance of good men around Luo Jing, there is one man she can't stand at all: the prince of the barbarian Yuan Kingdom Zhong Wu Mei. But out of all men, she ends up in an arranged marriage with Wu Mei.</p><p>Thus begins their love-hate relationship and her journey to find true love in order to win the game.</p>",1651863266
41490,https://www.tvmaze.com/shows/41490/unique-lady,Unique Lady,Scripted,Chinese,"['Drama', 'Comedy', 'Romance']",Ended,38.0,42.0,2019-01-17,2021-01-07,http://www.iqiyi.com/a_19rrhvpyyp.html,68,,,"<p>Lin Luo Jing accidentally gets drawn into a game world where she is the daughter of the prime minister and meets all kind of beautiful men with different personalities. Among them are a sword deity, an imperial bodyguard, a playful rich man and an arrogant prince. The system informs her that she can only return to the real world after she finds her true love. While there seems tobe an abundance of good men around Luo Jing, there is one man she can't stand at all: the prince of the barbarian Yuan Kingdom Zhong Wu Mei. But out of all men, she ends up in an arranged marriage with Wu Mei.</p><p>Thus begins their love-hate relationship and her journey to find true love in order to win the game.</p>",1651863266
52784,https://www.tvmaze.com/shows/52784/unique-lady-2,Unique Lady 2,Scripted,Chinese,"['Comedy', 'Fantasy', 'Romance']",Running,45.0,45.0,2020-12-24,,,17,,,"<p>Lin Luojing enters the XR system due to a technology competition, and time-travels to the Sheng Yuan Dynasty of the game. To return back to reality, she has to find her true love and max the ""favorability points"". In the midst of exchanging tactics with arrogant prince Zhong Wu Mei, her former personal guard Liu Xiu Wen returns to the capital, this time with a new identity as the Persian Prince. Liu Xiu Wen vows to wage war on Zhong Wuyan. Facing both internal and external crises and conflicts, how will Lin Luojing resolve it and embark on her journey back home?</p>",1609651676
52784,https://www.tvmaze.com/shows/52784/unique-lady-2,Unique Lady 2,Scripted,Chinese,"['Comedy', 'Fantasy', 'Romance']",Running,45.0,45.0,2020-12-24,,,17,,,"<p>Lin Luojing enters the XR system due to a technology competition, and time-travels to the Sheng Yuan Dynasty of the game. To return back to reality, she has to find her true love and max the ""favorability points"". In the midst of exchanging tactics with arrogant prince Zhong Wu Mei, her former personal guard Liu Xiu Wen returns to the capital, this time with a new identity as the Persian Prince. Liu Xiu Wen vows to wage war on Zhong Wuyan. Facing both internal and external crises and conflicts, how will Lin Luojing resolve it and embark on her journey back home?</p>",1609651676
