_embedded_show_id,_embedded_show_url,_embedded_show_name,_embedded_show_type,_embedded_show_language,_embedded_show_genres,_embedded_show_status,_embedded_show_runtime,_embedded_show_averageRuntime,_embedded_show_premiered,_embedded_show_ended,_embedded_show_officialSite,_embedded_show_weight,_embedded_show_network,_embedded_show_dvdCountry,_embedded_show_summary,_embedded_show_updated
49630,https://www.tvmaze.com/shows/49630/kontakty,Контакты,Game Show,Russian,[],Running,30.0,41.0,2019-04-03,,https://www.youtube.com/playlist?list=PLZ1FUdedsrSJubWkFFh5vKHzawzQk1mYI,53,,,,1651688041
52316,https://www.tvmaze.com/shows/52316/mertvye-dusi,Мёртвые души,Scripted,Russian,['Comedy'],Ended,43.0,43.0,2020-12-09,2020-12-16,https://www.ivi.ru/watch/mertvyie-dushi-2020,18,,,"<p>A modern adaptation of the classic novel-poem by Nikolai Gogol. The action takes place in our days. Chichikov, an enterprising and not without charm official from Moscow, this time does not buy up dead souls from small-minded provincials, but sells them places in the cemetery next to celebrities. He arrives in the County town of N and quickly makes"" big and small "" connections there. These bright acquaintances will benefit him and open up new opportunities for personal gain.</p>",1608253013
52316,https://www.tvmaze.com/shows/52316/mertvye-dusi,Мёртвые души,Scripted,Russian,['Comedy'],Ended,43.0,43.0,2020-12-09,2020-12-16,https://www.ivi.ru/watch/mertvyie-dushi-2020,18,,,"<p>A modern adaptation of the classic novel-poem by Nikolai Gogol. The action takes place in our days. Chichikov, an enterprising and not without charm official from Moscow, this time does not buy up dead souls from small-minded provincials, but sells them places in the cemetery next to celebrities. He arrives in the County town of N and quickly makes"" big and small "" connections there. These bright acquaintances will benefit him and open up new opportunities for personal gain.</p>",1608253013
48395,https://www.tvmaze.com/shows/48395/wan-sheng-jie,Wan Sheng Jie,Animation,Chinese,"['Comedy', 'Anime', 'Supernatural']",Running,4.0,4.0,2020-04-01,,https://v.qq.com/detail/a/awnia0n2erqryf3.html,17,,,"<p>The pure and cute little devil Nini lives in Room 1031 of Wan Sheng Street Apartment. His roommates are no ordinary people: The lazy and wacky vampire Ira who spends most of his time gaming or watching TV, the unlucky dancer werewolf Vladimir, the serious and old-fashioned angel landlord Lynn and his naive little sister Lily, and many more.<br /><br />What none of them realize is that the power of the demon king is sleeping inside of Nini. With evil forces in hot pursuit, can Nini and his friends head off disaster?</p>",1647193542
49652,https://www.tvmaze.com/shows/49652/yi-nian-yong-heng,Yi Nian Yong Heng,Animation,Chinese,"['Comedy', 'Action', 'Anime', 'Fantasy']",Running,19.0,19.0,2020-08-12,,https://v.qq.com/detail/w/ww18u675tfmhas6.html,17,,,"<p>One will to create oceans. One will to summon the mulberry fields.<br /><br />One will to slaughter countless devils. One will to eradicate innumerable immortals.<br /><br />Only my will… is eternal.<br /><br />A Will Eternal tells the tale of Bai Xiaochun, an endearing but exasperating young man who is driven primarily by his fear of death and desire to live forever, but who deeply values friendship and family.<br /><br />(Source: Novel Updates)</p>",1649494182
55002,https://www.tvmaze.com/shows/55002/no-turning-back-romance,No Turning Back Romance,Scripted,Korean,[],Ended,,12.0,2020-12-08,2021-01-06,,20,,,"<p>A teen romance of So Dam, a sixteen-year-old girl, who has never dated before but she receives her first-ever love confession from a mysterious boy. She is looking for the boy who secretly confessed to her while she was asleep on her desk. The clues include a male voice, mango fruit scent and gym uniform. She must piece the puzzle to find that person among the likely candidates that include hot shots Park Ji Hoo, Jeong Han Kyul, and Joo In Hyuk.</p>",1621617231
45713,https://www.tvmaze.com/shows/45713/dolls-frontline,Dolls' Frontline,Animation,Chinese,"['Comedy', 'Anime', 'Science-Fiction']",Ended,5.0,5.0,2019-07-28,2020-12-16,https://www.bilibili.com/bangumi/media/md28229895,20,,,<p>Re-imagines famous firearms as moe girls with machine bodies that are known as T-Dolls.</p>,1613086641
54637,https://www.tvmaze.com/shows/54637/chu-feng-yi-dian-shizi,Chu Feng: Yi Dian Shizi,Animation,Chinese,['Action'],Ended,30.0,30.0,2020-11-18,2021-01-27,http://weibo.com/u/6516179447,8,,,"<p>Ordinary high school student Haoxuan Sun was taken hostage in a seemingly robbery and rescued by a girl wearing winged battledress with bee bionics designs. Haoxuan Sun's peaceful life was stirred by the girl – human bioengineering weapon Vanguard Liuli. Discovered that he is the ""Son of Eden"" wanted by all the great powers, Haoxuan Sun and Liuli have been searching for the truth and fight against the so-called destiny. At the same time, people around Haoxuan Sun, senpai Ye Bai who he has a crash on, his best friend, and many others, were discovered to have a second identities.<br /><br />The new BEE anime is based on the original manga plot. In addition, BEE manga's author Baimao personally joined the production team. The new BEE will also include two subplots entirely new to the viewers.</p>",1617983545
54762,https://www.tvmaze.com/shows/54762/youths-in-the-breeze,Youths in the Breeze,Scripted,Chinese,"['Drama', 'Fantasy']",Ended,7.0,7.0,2020-12-13,2020-12-22,https://v.youku.com/v_show/id_XNDk4OTUxMzg1Mg==.html?spm=a2hbt.13141534.0.13141534&s=6eefbfbd4befbfbd32ef,28,,,"<p>The play consists of three youth stories. ""He and Meow"": The cat Jiang Xiao Kui and his owner Jiang Qing from the cat kingdom live a happy life. Until Jiang Qing's younger brother Jiang Xia returned home. Xia, who was allergic to cats, and Jiang Xiao Kui, who hated his younger brother, started a battle over sister's favor. ""Full-time rival"": Xu Tian Yi and Li Shi Lin, who had been at odds for a long time, reunited during the summer sprint training. In the process of competing against each other, their misunderstanding was resolved. Just when the two worked together to enter the team, an accident happened. ""The Man in the Story"": Yu Sheng, a young man, accidentally discovered that he turned out to be a character in Xu Mo's novel. After learning about the tragic ending of himself and his sister, he came to the real world to fight with the writer in an attempt to change his destiny.</p><p><br /> </p>",1618466682
54762,https://www.tvmaze.com/shows/54762/youths-in-the-breeze,Youths in the Breeze,Scripted,Chinese,"['Drama', 'Fantasy']",Ended,7.0,7.0,2020-12-13,2020-12-22,https://v.youku.com/v_show/id_XNDk4OTUxMzg1Mg==.html?spm=a2hbt.13141534.0.13141534&s=6eefbfbd4befbfbd32ef,28,,,"<p>The play consists of three youth stories. ""He and Meow"": The cat Jiang Xiao Kui and his owner Jiang Qing from the cat kingdom live a happy life. Until Jiang Qing's younger brother Jiang Xia returned home. Xia, who was allergic to cats, and Jiang Xiao Kui, who hated his younger brother, started a battle over sister's favor. ""Full-time rival"": Xu Tian Yi and Li Shi Lin, who had been at odds for a long time, reunited during the summer sprint training. In the process of competing against each other, their misunderstanding was resolved. Just when the two worked together to enter the team, an accident happened. ""The Man in the Story"": Yu Sheng, a young man, accidentally discovered that he turned out to be a character in Xu Mo's novel. After learning about the tragic ending of himself and his sister, he came to the real world to fight with the writer in an attempt to change his destiny.</p><p><br /> </p>",1618466682
