_embedded_show_id,_embedded_show_url,_embedded_show_name,_embedded_show_type,_embedded_show_language,_embedded_show_genres,_embedded_show_status,_embedded_show_runtime,_embedded_show_averageRuntime,_embedded_show_premiered,_embedded_show_ended,_embedded_show_officialSite,_embedded_show_weight,_embedded_show_network,_embedded_show_dvdCountry,_embedded_show_summary,_embedded_show_updated
48288,https://www.tvmaze.com/shows/48288/roast-battle-labelcom,Roast Battle Labelcom,Game Show,Russian,['Comedy'],Running,50.0,54.0,2019-12-24,,https://www.youtube.com/playlist?list=PLmkbS48df311cZnmhlV-5q5vY0icLXdl3,23,,,"<p>A bold humorous show in which comedians fight for 50,000 rubles! Six comedians will take to the stage to ""fry"" each other. The top two will go to the final, and only one will take the money with them!</p>",1645054713
48402,https://www.tvmaze.com/shows/48402/cuma,Чума!,Scripted,Russian,['Comedy'],Ended,21.0,21.0,2020-05-29,2020-12-18,https://www.ivi.ru/watch/chuma-2020,30,,,"<p><b>Plague</b> – a Comedy project about how hard it is to survive in the middle ages during the plague. This is a story about the residents of the fictional town of Hamburg, locked in a castle under quarantine. Also locked up in the castle is the Messenger William, who, in fact, brought the news of the plague.</p>",1609468403
52118,https://www.tvmaze.com/shows/52118/zakon-i-besporyadok,Zakon i Besporyadok,Scripted,Russian,"['Comedy', 'Action', 'Crime']",Ended,30.0,30.0,2020-11-27,2020-12-11,https://www.ivi.ru/watch/zakon-i-besporyadok,3,,,"<p>Lytk-Angeles, the state of Moskvachussets, has always been a quiet town where every gang had its rightful place. The Colombians smoked plantain, the Irish sipped beer, and the Chinese ate noodles. But one day the evil Russian Communists came and brought sugar with them. They slaughtered all the street vendors of plantain, seized control of the production of matryoshka dolls (a traditional Yugoslav business) and got the whole city hooked on white powder.</p><p>This will be the last case for Eustace Lynch. Famous for his lucky tattoo, an Irish gangster comes to Lytk-Angeles from Dublin (also known as Dubna) to get rid of the Communists. At the same time, Sally Raptor, a police officer from palm beach (also known as Gelendzhik) arrives in the city with a similar task.</p><p>Zakon i Besporyadok is a parody of the films of the 80s and 90s that we watched on videotapes with one-voice voice-over as a child, and a tribute to that forever-gone era when the screen belonged entirely to evil Russians, Asian martial artists and drinking detectives in ridiculous hats. Each episode parodies one of your favorite genres: the characters don't change, but they end up in an Asian fighting game, a crime Thriller, or even a neo-noir story.</p>",1616037669
52118,https://www.tvmaze.com/shows/52118/zakon-i-besporyadok,Zakon i Besporyadok,Scripted,Russian,"['Comedy', 'Action', 'Crime']",Ended,30.0,30.0,2020-11-27,2020-12-11,https://www.ivi.ru/watch/zakon-i-besporyadok,3,,,"<p>Lytk-Angeles, the state of Moskvachussets, has always been a quiet town where every gang had its rightful place. The Colombians smoked plantain, the Irish sipped beer, and the Chinese ate noodles. But one day the evil Russian Communists came and brought sugar with them. They slaughtered all the street vendors of plantain, seized control of the production of matryoshka dolls (a traditional Yugoslav business) and got the whole city hooked on white powder.</p><p>This will be the last case for Eustace Lynch. Famous for his lucky tattoo, an Irish gangster comes to Lytk-Angeles from Dublin (also known as Dubna) to get rid of the Communists. At the same time, Sally Raptor, a police officer from palm beach (also known as Gelendzhik) arrives in the city with a similar task.</p><p>Zakon i Besporyadok is a parody of the films of the 80s and 90s that we watched on videotapes with one-voice voice-over as a child, and a tribute to that forever-gone era when the screen belonged entirely to evil Russians, Asian martial artists and drinking detectives in ridiculous hats. Each episode parodies one of your favorite genres: the characters don't change, but they end up in an Asian fighting game, a crime Thriller, or even a neo-noir story.</p>",1616037669
52198,https://www.tvmaze.com/shows/52198/kotiki,Котики,Scripted,Russian,['Comedy'],Ended,12.0,12.0,2020-11-30,2020-12-11,http://epic-media.ru/project/kotiki,15,,,,1637555191
47912,https://www.tvmaze.com/shows/47912/the-wolf,The Wolf,Scripted,Chinese,"['Drama', 'Romance', 'History']",Ended,45.0,45.0,2020-11-19,2021-01-04,https://www.iqiyi.com/lib/m_213579814.html,39,,,"<p>The story happens at the end of the Tang Dynasty, when Zhu Wen usurps the throne and establishes the Later Liang Dynasty, and he's known as Emperor Taizu. Ma Zhai Xing (Li Qin) is the daughter of an official and as a child, she befriends a young boy (Darren Wang) who lives in the mountain. One day when he saves a wolf, he accidentally falls over the cliff and is rescued by Zhu Wen. The authoritative figure adopts him as a godson and gives him the title Bo Wang. Ten years later, he saves the female lead per chance and finds her courage and intelligence resonant, and she likes that while he's in a position of power, he still has humility and kindness. She encourages him to fight for justice and he begins that journey by helping the people, stopping throne fights, etc. Even when they have conflicts, they will face those frankly. As they overcome obstacles and fight for justice, feelings deepen and they are able to reap their own happiness by each other's side.</p>",1648217029
47912,https://www.tvmaze.com/shows/47912/the-wolf,The Wolf,Scripted,Chinese,"['Drama', 'Romance', 'History']",Ended,45.0,45.0,2020-11-19,2021-01-04,https://www.iqiyi.com/lib/m_213579814.html,39,,,"<p>The story happens at the end of the Tang Dynasty, when Zhu Wen usurps the throne and establishes the Later Liang Dynasty, and he's known as Emperor Taizu. Ma Zhai Xing (Li Qin) is the daughter of an official and as a child, she befriends a young boy (Darren Wang) who lives in the mountain. One day when he saves a wolf, he accidentally falls over the cliff and is rescued by Zhu Wen. The authoritative figure adopts him as a godson and gives him the title Bo Wang. Ten years later, he saves the female lead per chance and finds her courage and intelligence resonant, and she likes that while he's in a position of power, he still has humility and kindness. She encourages him to fight for justice and he begins that journey by helping the people, stopping throne fights, etc. Even when they have conflicts, they will face those frankly. As they overcome obstacles and fight for justice, feelings deepen and they are able to reap their own happiness by each other's side.</p>",1648217029
49485,https://www.tvmaze.com/shows/49485/the-founder-of-diabolism-q,The Founder of Diabolism Q,Animation,Chinese,"['Comedy', 'Anime', 'History', 'Supernatural']",Ended,5.0,5.0,2020-07-31,2021-02-12,https://v.qq.com/detail/m/mzc00200fdthd81.html,60,,,"<p>The chibi spin-off takes place during the three periods of Wei Wuxian's life (adolescence, adulthood, and rebirth after death), selecting the cute, warm, and healing parts as the main contents. This series hopes to heal the audience who loves the main story of <i>Mo Dao Zu Shi</i>, but were ""injured"" by the melancholy plot of the drama.</p>",1621019292
55016,https://www.tvmaze.com/shows/55016/ling-jian-zun,Ling Jian Zun,Animation,Chinese,['Anime'],Running,10.0,10.0,2019-01-15,,https://v.qq.com/x/cover/2w2legt0g8z26al.html,45,,,"<p>The strong man was attacked and returned to his youth. He became the weakest waste young lord. He will never let go of the enemy of the previous life in this life and must make up the regret of the previous life in this life! By the time the Spirit Sword is powerful, the protagonist will be supreme in the three worlds between heaven and earth! If there is someone doesn't obey him, he will kill him with the sword!</p><p><br /> </p>",1640703283
55019,https://www.tvmaze.com/shows/55019/supreme-god-emperor,Supreme God Emperor,Animation,Chinese,['Anime'],Running,10.0,10.0,2020-05-18,,https://v.qq.com/detail/m/mzc00200ilydv1a.html,63,,,"<p>Ten thousand years ago, Muyun's fairy King was secretly accounted for by holding a Zhuxian figure, and after a long sleep, he awakened in the famous ""Muyun waste"" of the southern Yun Empire in the Land of Heaven. When Muyun first woke up, he was deliberately bothered by the student Miaoxianyu. Muyun easily completed the Miaoxianyu trap, and he gave more and more alchemy skills by analogy, so the Alchemy masters outside the door could not ask for appreciation. Endless back home, Mu Yun learns that he is about to marry Nona Qin Qin Mengyao. Qin Mengyao was cold and toxic, but could not live until he was 20 years old. The marriage was only for the sake of pastoralists and family of Qin. However, under Mu Linchen's enticement, Mu Yun approves the family's issue on the condition of alchemy.</p><p><br /> </p>",1642201887
