_embedded_show_id,_embedded_show_url,_embedded_show_name,_embedded_show_type,_embedded_show_language,_embedded_show_genres,_embedded_show_status,_embedded_show_runtime,_embedded_show_averageRuntime,_embedded_show_premiered,_embedded_show_ended,_embedded_show_officialSite,_embedded_show_weight,_embedded_show_network,_embedded_show_dvdCountry,_embedded_show_summary,_embedded_show_updated
41648,https://www.tvmaze.com/shows/41648/sim-for-you,Sim for You,Reality,Korean,[],Running,16.0,16.0,2019-03-25,,https://www.vlive.tv/video/121637,71,,,<p><b>Sim for You</b> is a reality series that chronicles each EXO member's life and reveal stories from their everyday life as a series.</p>,1608499007
39115,https://www.tvmaze.com/shows/39115/obycnaa-zensina,Обычная женщина,Scripted,Russian,"['Drama', 'Crime', 'Mystery']",Ended,50.0,48.0,2018-10-29,2021-01-07,https://premier.one/show/8405,36,,,"<p>Marina is in her late 30s, she has a successful business and a close-knit family. Her husband is a surgeon and her daughters study at fancy establishments. To everybody her life seems perfect. Though, it is all just a facade concealing the real problems: her husband has a mistress, her elder daughter is a slacker and drug-dealer, her youngest is a sociopath. Well, Marina herself is not really a flower-lady, but a brothel-keeper who is hiding her dark business from everyone. The truth may come out when a girl of Marina's is found dead.</p>",1610110841
39115,https://www.tvmaze.com/shows/39115/obycnaa-zensina,Обычная женщина,Scripted,Russian,"['Drama', 'Crime', 'Mystery']",Ended,50.0,48.0,2018-10-29,2021-01-07,https://premier.one/show/8405,36,,,"<p>Marina is in her late 30s, she has a successful business and a close-knit family. Her husband is a surgeon and her daughters study at fancy establishments. To everybody her life seems perfect. Though, it is all just a facade concealing the real problems: her husband has a mistress, her elder daughter is a slacker and drug-dealer, her youngest is a sociopath. Well, Marina herself is not really a flower-lady, but a brothel-keeper who is hiding her dark business from everyone. The truth may come out when a girl of Marina's is found dead.</p>",1610110841
43722,https://www.tvmaze.com/shows/43722/257-pricin-ctoby-zit,"257 причин, чтобы жить",Scripted,Russian,"['Drama', 'Comedy']",Ended,25.0,24.0,2020-03-26,2021-01-21,https://start.ru/watch/257-prichin-chtoby-zhit,38,,,"<p>When terminal cancer patient Zhenya unexpectedly receives a clean bill of health, she can't believe it. She's in remission. But then her life implodes. Homeless, unemployed, and newly single - she stumbles across a list she wrote while she was sick of things she wanted to do when she got better. 257 of them - and now she won't give up until she checks off them all!</p>",1617283904
48151,https://www.tvmaze.com/shows/48151/smesariki-novyj-sezon,Смешарики. Новый сезон,Animation,Russian,"['Comedy', 'Family']",Running,7.0,7.0,2020-05-18,,https://www.kinopoisk.ru/series/1379016/,79,,,"<p>Stories about friendship and adventures of charming round heroes. Fun and musical, unexpected and dreamy, homely and adventurous. The whole world in one cozy chamomile valley.</p>",1646904606
48151,https://www.tvmaze.com/shows/48151/smesariki-novyj-sezon,Смешарики. Новый сезон,Animation,Russian,"['Comedy', 'Family']",Running,7.0,7.0,2020-05-18,,https://www.kinopoisk.ru/series/1379016/,79,,,"<p>Stories about friendship and adventures of charming round heroes. Fun and musical, unexpected and dreamy, homely and adventurous. The whole world in one cozy chamomile valley.</p>",1646904606
49280,https://www.tvmaze.com/shows/49280/psih,Псих,Scripted,Russian,"['Drama', 'Thriller']",Ended,62.0,62.0,2020-11-05,2020-12-24,https://more.tv/psih,29,,,"<p>Oleg is a metropolitan psychotherapist. Clients of the central district of Moscow line up to him. Only lately Oleg doesn't like them, he tolerates them. Midlife crisis, life with mom at 40, loss of self-esteem, drug addiction, irritability and growing aggression. None of the clients are aware of his problems. From the outside, he seems successful, happily married, wealthy. Nobody knows the truth.</p><p> </p><p>A year ago, his wife went missing. She has been gone for 384 days.</p>",1619195413
52181,https://www.tvmaze.com/shows/52181/volk,Волк,Scripted,Russian,"['Drama', 'Adventure', 'Mystery']",Ended,51.0,50.0,2020-12-07,2020-12-28,https://premier.one/show/12339,25,,,,1640435531
52181,https://www.tvmaze.com/shows/52181/volk,Волк,Scripted,Russian,"['Drama', 'Adventure', 'Mystery']",Ended,51.0,50.0,2020-12-07,2020-12-28,https://premier.one/show/12339,25,,,,1640435531
52520,https://www.tvmaze.com/shows/52520/muzskaa-tema,Мужская тема,Talk Show,Russian,[],Ended,30.0,30.0,2020-12-17,2020-12-25,https://www.ivi.ru/watch/muzhskaya-tema,3,,,"<p><b>Мужская тема</b> is a symbiosis of talk shows and modern podcasts, where male celebrities answer questions that concern people in the XXI century. Bright representatives of show business, theater, pop, cinema, sports, as well as Internet stars meet in the barbershop. Here, on male territory, they can openly discuss a variety of topics, sometimes seriously, and sometimes with humor. This is a chance to see the idol in a confidential communication without notes, compare his opinion with your own and hear what men really talk about when there is not a single girl around.</p>",1616722619
