_embedded_show_id,_embedded_show_url,_embedded_show_name,_embedded_show_type,_embedded_show_language,_embedded_show_genres,_embedded_show_status,_embedded_show_runtime,_embedded_show_averageRuntime,_embedded_show_premiered,_embedded_show_ended,_embedded_show_officialSite,_embedded_show_weight,_embedded_show_network,_embedded_show_dvdCountry,_embedded_show_summary,_embedded_show_updated
49630,https://www.tvmaze.com/shows/49630/kontakty,Контакты,Game Show,Russian,[],Running,30.0,41.0,2019-04-03,,https://www.youtube.com/playlist?list=PLZ1FUdedsrSJubWkFFh5vKHzawzQk1mYI,53,,,,1651688041
52198,https://www.tvmaze.com/shows/52198/kotiki,Котики,Scripted,Russian,['Comedy'],Ended,12.0,12.0,2020-11-30,2020-12-11,http://epic-media.ru/project/kotiki,15,,,,1637555191
47207,https://www.tvmaze.com/shows/47207/mermaid-prince,Mermaid Prince,Scripted,Korean,"['Drama', 'Romance', 'Mystery']",Ended,15.0,15.0,2020-04-14,2020-12-10,,34,,,"<p><b>Mermaid Prince</b> is about Hye Ri, who embarks on a graduation trip to Gangwon Province and meets Woo Hyuk, a mysterious guy who runs a guest house.</p>",1610205155
48395,https://www.tvmaze.com/shows/48395/wan-sheng-jie,Wan Sheng Jie,Animation,Chinese,"['Comedy', 'Anime', 'Supernatural']",Running,4.0,4.0,2020-04-01,,https://v.qq.com/detail/a/awnia0n2erqryf3.html,17,,,"<p>The pure and cute little devil Nini lives in Room 1031 of Wan Sheng Street Apartment. His roommates are no ordinary people: The lazy and wacky vampire Ira who spends most of his time gaming or watching TV, the unlucky dancer werewolf Vladimir, the serious and old-fashioned angel landlord Lynn and his naive little sister Lily, and many more.<br /><br />What none of them realize is that the power of the demon king is sleeping inside of Nini. With evil forces in hot pursuit, can Nini and his friends head off disaster?</p>",1647193542
49652,https://www.tvmaze.com/shows/49652/yi-nian-yong-heng,Yi Nian Yong Heng,Animation,Chinese,"['Comedy', 'Action', 'Anime', 'Fantasy']",Running,19.0,19.0,2020-08-12,,https://v.qq.com/detail/w/ww18u675tfmhas6.html,17,,,"<p>One will to create oceans. One will to summon the mulberry fields.<br /><br />One will to slaughter countless devils. One will to eradicate innumerable immortals.<br /><br />Only my will… is eternal.<br /><br />A Will Eternal tells the tale of Bai Xiaochun, an endearing but exasperating young man who is driven primarily by his fear of death and desire to live forever, but who deeply values friendship and family.<br /><br />(Source: Novel Updates)</p>",1649494182
45713,https://www.tvmaze.com/shows/45713/dolls-frontline,Dolls' Frontline,Animation,Chinese,"['Comedy', 'Anime', 'Science-Fiction']",Ended,5.0,5.0,2019-07-28,2020-12-16,https://www.bilibili.com/bangumi/media/md28229895,20,,,<p>Re-imagines famous firearms as moe girls with machine bodies that are known as T-Dolls.</p>,1613086641
52038,https://www.tvmaze.com/shows/52038/please-wait-brother,"Please Wait, Brother",Scripted,Chinese,['Comedy'],Ended,37.0,37.0,2020-11-17,2020-12-08,,14,,,,1607697965
52038,https://www.tvmaze.com/shows/52038/please-wait-brother,"Please Wait, Brother",Scripted,Chinese,['Comedy'],Ended,37.0,37.0,2020-11-17,2020-12-08,,14,,,,1607697965
54637,https://www.tvmaze.com/shows/54637/chu-feng-yi-dian-shizi,Chu Feng: Yi Dian Shizi,Animation,Chinese,['Action'],Ended,30.0,30.0,2020-11-18,2021-01-27,http://weibo.com/u/6516179447,8,,,"<p>Ordinary high school student Haoxuan Sun was taken hostage in a seemingly robbery and rescued by a girl wearing winged battledress with bee bionics designs. Haoxuan Sun's peaceful life was stirred by the girl – human bioengineering weapon Vanguard Liuli. Discovered that he is the ""Son of Eden"" wanted by all the great powers, Haoxuan Sun and Liuli have been searching for the truth and fight against the so-called destiny. At the same time, people around Haoxuan Sun, senpai Ye Bai who he has a crash on, his best friend, and many others, were discovered to have a second identities.<br /><br />The new BEE anime is based on the original manga plot. In addition, BEE manga's author Baimao personally joined the production team. The new BEE will also include two subplots entirely new to the viewers.</p>",1617983545
55919,https://www.tvmaze.com/shows/55919/klassen,Klassen,Scripted,Norwegian,"['Drama', 'Comedy', 'Children']",Running,,10.0,2019-09-06,,https://tv.nrk.no/serie/klassen,57,,,"<p>Livet i klassen er som en berg- og dalbane av kjærlighet, vennskap og samhold.</p>",1650711849
58689,https://www.tvmaze.com/shows/58689/my-supernatural-power,My Supernatural Power,Scripted,Chinese,"['Drama', 'Romance']",Ended,45.0,45.0,2020-11-18,2020-12-30,,6,,,"<p>A story that follows a detective in the major crimes division of Nan Xing City Police Department. Together with a woman who has super memory, he upholds the law one case at a time in solving murders, burglaries and bringing down a narcotics manufacturing facility. Jing Chu is a young and capable detective. Due to his repeated merits from cracking big cases, he is promoted to the position of major crimes division vice-captain at Nan Xing city and starts to work alongside his new team. Because of a murder case, he meets Yang Mian Mian, a young woman who possesses a photographic memory. He soon realizes that Mian Mian seems to have a deep connection to his father's mysterious death many years ago. Meanwhile, a famous blogger and a member of an idol girl group die</p>",1635735179
58689,https://www.tvmaze.com/shows/58689/my-supernatural-power,My Supernatural Power,Scripted,Chinese,"['Drama', 'Romance']",Ended,45.0,45.0,2020-11-18,2020-12-30,,6,,,"<p>A story that follows a detective in the major crimes division of Nan Xing City Police Department. Together with a woman who has super memory, he upholds the law one case at a time in solving murders, burglaries and bringing down a narcotics manufacturing facility. Jing Chu is a young and capable detective. Due to his repeated merits from cracking big cases, he is promoted to the position of major crimes division vice-captain at Nan Xing city and starts to work alongside his new team. Because of a murder case, he meets Yang Mian Mian, a young woman who possesses a photographic memory. He soon realizes that Mian Mian seems to have a deep connection to his father's mysterious death many years ago. Meanwhile, a famous blogger and a member of an idol girl group die</p>",1635735179
50752,https://www.tvmaze.com/shows/50752/stjernestov,Stjernestøv,Scripted,Norwegian,"['Drama', 'Children', 'Family']",Ended,20.0,20.0,2020-12-01,2020-12-24,https://tv.nrk.no/serie/stjernestoev,22,,,"<p>The parents get divorced and Jo has to move to a new place. One day, Nordstjerna goes out, and Jo discovers that a girl with magical powers lives in the attic.</p>",1611436842
26268,https://www.tvmaze.com/shows/26268/slepaa,Слепая,Scripted,Russian,['Drama'],Running,25.0,25.0,2014-08-18,,http://tv3.ru/project/slepaya,11,"{'id': 514, 'name': 'ТВ-3', 'country': {'name': 'Russian Federation', 'code': 'RU', 'timezone': 'Asia/Kamchatka'}, 'officialSite': None}",,,1647379162
51436,https://www.tvmaze.com/shows/51436/im-a-celebritythe-daily-drop,I'm a Celebrity...The Daily Drop,Variety,English,[],Ended,30.0,30.0,2020-11-16,2020-12-05,https://www.itv.com/hub/im-a-celebrity-the-daily-drop/10a0740a0001,30,,,"<p>Getting excited for the return of I'm A Celebrity...? Well we've got some BRILLIANT news for you!</p><p>This year we're bringing you even more fun from Camp, with the arrival of <b>I'm A Celebrity…The Daily Drop</b>, a brand-new companion show for I'm A Celebrity…Get Me Out Of Here! that will air exclusively on the ITV Hub.</p><p>Hosted by Vick Hope from a virtual studio, the show will give fans an extra opportunity to delve deeper into the action from Camp, hear lively opinions and debates and get all the latest gossip. Brand new episodes will be available exclusively on the ITV Hub from 7am the morning after each main show airs and can be watched at any time.</p><p>On I'm A Celebrity…The Daily Drop, fans will be able to catch up on all the daily events from the castle and hear them discussed, debated and dissected by Vick and a lively panel of guests. Once the celebrities start to leave the castle they'll also join Vick on The Daily Drop to share their experiences of life in camp.</p><p>The show will also be repeated on ITV2 after it's dropped on the ITV Hub.</p>",1634913215
53197,https://www.tvmaze.com/shows/53197/orkestr,Оркестр,Scripted,Kazakh,[],Running,,20.0,2020-11-04,,https://salemsocial.kz/projects/orcestr,8,,,,1612007831
33691,https://www.tvmaze.com/shows/33691/melon-music-awards,Melon Music Awards,Award Show,Korean,['Music'],Running,300.0,300.0,2009-12-19,,http://www.melon.com/mma/index.htm,19,,,"<p>The <b>Melon Music Awards</b> is one of the premier music awards events held annually in South Korea and is governed by LOEN Entertainment through their online music service, Melon. This event is known for simply by counting the number of digital sales and voting online.</p>",1607104092
24963,https://www.tvmaze.com/shows/24963/new-japan-pro-wrestling,New Japan Pro Wrestling,Sports,Japanese,[],Running,120.0,97.0,2015-01-04,,http://www.njpw1972.com/,60,,,<p><b>New Japan Pro Wrestling</b> (NJPW) is the largest professional wrestling promotion in Japan and the second largest promotion in the world.</p>,1650983676
57689,https://www.tvmaze.com/shows/57689/the-smart-money-woman,The Smart Money Woman,Reality,English,[],Running,60.0,60.0,2020-09-23,,,49,"{'id': 1862, 'name': 'AfricaMagic Showcase', 'country': {'name': 'South Africa', 'code': 'ZA', 'timezone': 'Africa/Johannesburg'}, 'officialSite': None}",,"<p>With each episode comes a Smart Money Lesson, there to help you work your way up the financial ladder.</p>",1632052652
49864,https://www.tvmaze.com/shows/49864/alex-og-aune,Alex og Aune,Reality,Norwegian,['Comedy'],To Be Determined,,12.0,2020-11-30,,https://play.tv2.no/programmer/underholdning/alex-og-aune,14,,,"<p>Feelgood bromance where Alex Rosen and Aune Sand (<b>Alex and Aune</b>) get to know each other better. With each other, and the inhabitants of the village Bleik in Vesterålen where they will live together for five weeks towards St. Hans.</p>",1646682390
57030,https://www.tvmaze.com/shows/57030/gjor-det-sjol,Gjør det sjøl,Reality,Norwegian,"['Comedy', 'Children']",Running,,5.0,2020-07-08,,https://tv.nrk.no/serie/gjoer-det-sjoel,17,,,<p>Morten shows you how you can make something cool with what you have at home!</p>,1634168139
57030,https://www.tvmaze.com/shows/57030/gjor-det-sjol,Gjør det sjøl,Reality,Norwegian,"['Comedy', 'Children']",Running,,5.0,2020-07-08,,https://tv.nrk.no/serie/gjoer-det-sjoel,17,,,<p>Morten shows you how you can make something cool with what you have at home!</p>,1634168139
57953,https://www.tvmaze.com/shows/57953/for-vi-motes,Før vi møtes,Reality,Norwegian,['Music'],Running,,7.0,2020-11-04,,https://play.tv2.no/programmer/underholdning/foer-vi-moetes,7,,,,1636205492
15250,https://www.tvmaze.com/shows/15250/the-young-turks,The Young Turks,News,English,[],Running,120.0,120.0,2013-12-24,,https://www.tytnetwork.com,29,,,"<p>A daring, funny, and brutally honest show that covers politics, entertainment, movies, sports, and pop culture.</p>",1648190058
27055,https://www.tvmaze.com/shows/27055/studio-paradise,Studio Paradise,Reality,Swedish,[],Running,,38.0,2013-11-20,,https://www.viafree.se/program/reality/studio-paradise,8,,,<p>A live after show of <i>Paradise Hotel</i>.</p>,1616544319
