_embedded_show_id,_embedded_show_url,_embedded_show_name,_embedded_show_type,_embedded_show_language,_embedded_show_genres,_embedded_show_status,_embedded_show_runtime,_embedded_show_averageRuntime,_embedded_show_premiered,_embedded_show_ended,_embedded_show_officialSite,_embedded_show_weight,_embedded_show_network,_embedded_show_dvdCountry,_embedded_show_summary,_embedded_show_updated
51065,https://www.tvmaze.com/shows/51065/stand-up-autsajd,Stand Up Аутсайд,Variety,Russian,[],Ended,40.0,28.0,2020-10-13,2020-12-31,https://premier.one/show/13734,3,,,<p>Solo performances of stand-up comedians from the underground and popular TV and Internet projects. Each new release is a new concert with its own atmosphere and humor.</p>,1616719192
52044,https://www.tvmaze.com/shows/52044/blic-krik,Блиц-крик,Variety,Russian,['Comedy'],Running,30.0,32.0,2019-08-20,,https://www.youtube.com/channel/UCrMU71nSWHAmpb1-3wEtW8g/videos,18,,,"<p>A humorous show where participants ' knowledge is as important as humor! The game consists of three rounds. The host reads out the beginning of a quote, poem, or fact, and the contestant must finish them either funny or correctly! The winner is the one who turns out to be the most intelligent and fun!</p>",1645300804
52933,https://www.tvmaze.com/shows/52933/lab-s-antonom-belaevym,LAB с Антоном Беляевым,Documentary,Russian,['Music'],Running,26.0,25.0,2019-12-17,,https://hd.kinopoisk.ru/film/41a971dd517a30f9b86d20def219c326,15,"{'id': 308, 'name': 'ТНТ', 'country': {'name': 'Russian Federation', 'code': 'RU', 'timezone': 'Asia/Kamchatka'}, 'officialSite': None}",,<p>Russian music artists reveal themselves from unexpected sides in the Anton Belyaev's show.</p>,1641807804
51336,https://www.tvmaze.com/shows/51336/core-sense,Core Sense,Animation,Chinese,"['Action', 'Anime', 'Science-Fiction']",Running,24.0,24.0,2020-10-13,,https://www.bilibili.com/bangumi/media/md28223064,37,,,"<p>The power of beginnings, the energy of the core stone; one may find it good, one may find it evil. During a normal investigation, Yue Juntian finds himself drawn into the battle between the 'beginnings' of Yun City; Jiang Xin arrives in Yun City to stop Li Zunyuan's plan to take over. The two influence each other - one solves the mystery of their birth, the other redeems themselves. Together, they oppose Li Zunyuan.<br /> </p>",1604587119
54033,https://www.tvmaze.com/shows/54033/wu-shen-zhu-zai,Wu Shen Zhu Zai,Animation,Chinese,"['Action', 'Adventure', 'Anime', 'Fantasy']",Running,8.0,8.0,2020-03-08,,https://v.qq.com/detail/m/7q544xyrava3vxf.html,76,,,"<p>The protagonist Qin Chen, who was originally the top genius in the military domain, was conspired by the people to fall into the death canyon in the forbidden land of the mainland. Qin Chen, who was inevitably dead, unexpectedly triggered the power of the mysterious ancient sword.<br /><br />Three hundred years later, in a remote part of the Tianwu mainland, a boy of the same name accidentally inherited Qin Chen's will. As the beloved grandson of King Dingwu of the Daqi National Army, due to the birth father's birth, the mother and son were treated coldly in Dingwu's palace and lived together. In order to rewrite the myth of the strong man in hope of the sun, and to protect everything he loves, Qin Chen resolutely took up the responsibility of maintaining the five kingdoms of the world and set foot on the road of martial arts again.</p>",1649423444
44276,https://www.tvmaze.com/shows/44276/7-days-of-romance,7 Days of Romance,Scripted,Korean,"['Drama', 'Romance']",Ended,,15.0,2019-10-08,2021-01-20,,82,,,<p>Da Eun works part-time and Kim Byul is an idol in her 5th years since debut. These two girls who look alike decide to change each other's lives just for 7 days. It tells the romantic encounters of these 2 girls.</p>,1650033745
55002,https://www.tvmaze.com/shows/55002/no-turning-back-romance,No Turning Back Romance,Scripted,Korean,[],Ended,,12.0,2020-12-08,2021-01-06,,20,,,"<p>A teen romance of So Dam, a sixteen-year-old girl, who has never dated before but she receives her first-ever love confession from a mysterious boy. She is looking for the boy who secretly confessed to her while she was asleep on her desk. The clues include a male voice, mango fruit scent and gym uniform. She must piece the puzzle to find that person among the likely candidates that include hot shots Park Ji Hoo, Jeong Han Kyul, and Joo In Hyuk.</p>",1621617231
41490,https://www.tvmaze.com/shows/41490/unique-lady,Unique Lady,Scripted,Chinese,"['Drama', 'Comedy', 'Romance']",Ended,38.0,42.0,2019-01-17,2021-01-07,http://www.iqiyi.com/a_19rrhvpyyp.html,68,,,"<p>Lin Luo Jing accidentally gets drawn into a game world where she is the daughter of the prime minister and meets all kind of beautiful men with different personalities. Among them are a sword deity, an imperial bodyguard, a playful rich man and an arrogant prince. The system informs her that she can only return to the real world after she finds her true love. While there seems tobe an abundance of good men around Luo Jing, there is one man she can't stand at all: the prince of the barbarian Yuan Kingdom Zhong Wu Mei. But out of all men, she ends up in an arranged marriage with Wu Mei.</p><p>Thus begins their love-hate relationship and her journey to find true love in order to win the game.</p>",1651863266
41490,https://www.tvmaze.com/shows/41490/unique-lady,Unique Lady,Scripted,Chinese,"['Drama', 'Comedy', 'Romance']",Ended,38.0,42.0,2019-01-17,2021-01-07,http://www.iqiyi.com/a_19rrhvpyyp.html,68,,,"<p>Lin Luo Jing accidentally gets drawn into a game world where she is the daughter of the prime minister and meets all kind of beautiful men with different personalities. Among them are a sword deity, an imperial bodyguard, a playful rich man and an arrogant prince. The system informs her that she can only return to the real world after she finds her true love. While there seems tobe an abundance of good men around Luo Jing, there is one man she can't stand at all: the prince of the barbarian Yuan Kingdom Zhong Wu Mei. But out of all men, she ends up in an arranged marriage with Wu Mei.</p><p>Thus begins their love-hate relationship and her journey to find true love in order to win the game.</p>",1651863266
48673,https://www.tvmaze.com/shows/48673/doomsday-awakening,Doomsday Awakening,Animation,Chinese,"['Action', 'Anime', 'Science-Fiction', 'War']",Running,15.0,15.0,2018-05-24,,https://v.qq.com/detail/j/jaqpncskrgv28oo.html,56,,,,1618076715
