_embedded_show_id,_embedded_show_url,_embedded_show_name,_embedded_show_type,_embedded_show_language,_embedded_show_genres,_embedded_show_status,_embedded_show_runtime,_embedded_show_averageRuntime,_embedded_show_premiered,_embedded_show_ended,_embedded_show_officialSite,_embedded_show_weight,_embedded_show_network,_embedded_show_dvdCountry,_embedded_show_summary,_embedded_show_updated
60156,https://www.tvmaze.com/shows/60156/efsane-t,Efsane T,Documentary,Turkish,[],Ended,20.0,20.0,2020-12-14,2020-12-14,,1,,,<p>A documentary series about Tofaş owners and culture from 7 regions of Turkey.</p>,1643057695
60156,https://www.tvmaze.com/shows/60156/efsane-t,Efsane T,Documentary,Turkish,[],Ended,20.0,20.0,2020-12-14,2020-12-14,,1,,,<p>A documentary series about Tofaş owners and culture from 7 regions of Turkey.</p>,1643057695
60156,https://www.tvmaze.com/shows/60156/efsane-t,Efsane T,Documentary,Turkish,[],Ended,20.0,20.0,2020-12-14,2020-12-14,,1,,,<p>A documentary series about Tofaş owners and culture from 7 regions of Turkey.</p>,1643057695
60156,https://www.tvmaze.com/shows/60156/efsane-t,Efsane T,Documentary,Turkish,[],Ended,20.0,20.0,2020-12-14,2020-12-14,,1,,,<p>A documentary series about Tofaş owners and culture from 7 regions of Turkey.</p>,1643057695
60156,https://www.tvmaze.com/shows/60156/efsane-t,Efsane T,Documentary,Turkish,[],Ended,20.0,20.0,2020-12-14,2020-12-14,,1,,,<p>A documentary series about Tofaş owners and culture from 7 regions of Turkey.</p>,1643057695
44057,https://www.tvmaze.com/shows/44057/hjerteslag,Hjerteslag,Scripted,Norwegian,"['Drama', 'Romance']",To Be Determined,,11.0,2019-08-15,,https://play.tv2.no/programmer/serier/hjerteslag,72,,,"<p>A relationship drama about two young people who fall in love at a difficult time in life. In the series, we meet Anders and Mio who, after a one night stand, find out that they are pregnant.</p>",1639488906
49864,https://www.tvmaze.com/shows/49864/alex-og-aune,Alex og Aune,Reality,Norwegian,['Comedy'],To Be Determined,,12.0,2020-11-30,,https://play.tv2.no/programmer/underholdning/alex-og-aune,14,,,"<p>Feelgood bromance where Alex Rosen and Aune Sand (<b>Alex and Aune</b>) get to know each other better. With each other, and the inhabitants of the village Bleik in Vesterålen where they will live together for five weeks towards St. Hans.</p>",1646682390
6090,https://www.tvmaze.com/shows/6090/red-vs-blue,Red vs. Blue,Animation,English,"['Comedy', 'Action', 'Adventure']",Running,10.0,10.0,2003-04-01,,https://roosterteeth.com/series/red-vs-blue,44,,,"<p><b>Red vs. Blue</b> centers on the Red and Blue Teams, two groups of soldiers engaged in a civil war. Each team occupies a small base in a box canyon known as Blood Gulch. According to Simmons (Gustavo Sorola), one of the Red Team soldiers, each team's base exists only in response to the other team's base. Although both teams generally dislike each other and have standing orders to defeat their opponents and capture their flag, neither team's soldiers are usually motivated to fight each other- if they are otherwise, neither are efficient. Teammates have an array of eccentric personalities and often create more problems for each other than for their enemies.</p>",1641993105
10821,https://www.tvmaze.com/shows/10821/razbor-poletov,Разбор полётов,Game Show,Russian,[],Running,55.0,58.0,2014-01-16,,http://stopgame.ru/razbor/new,23,,,,1650547044
15250,https://www.tvmaze.com/shows/15250/the-young-turks,The Young Turks,News,English,[],Running,120.0,120.0,2013-12-24,,https://www.tytnetwork.com,29,,,"<p>A daring, funny, and brutally honest show that covers politics, entertainment, movies, sports, and pop culture.</p>",1648190058
15250,https://www.tvmaze.com/shows/15250/the-young-turks,The Young Turks,News,English,[],Running,120.0,120.0,2013-12-24,,https://www.tytnetwork.com,29,,,"<p>A daring, funny, and brutally honest show that covers politics, entertainment, movies, sports, and pop culture.</p>",1648190058
25910,https://www.tvmaze.com/shows/25910/hilda,Hilda,Animation,English,"['Adventure', 'Children', 'Fantasy']",To Be Determined,24.0,24.0,2018-09-21,,https://www.netflix.com/title/80115346,83,,,"<p><b>Hilda</b> follows the adventures of a fearless blue-haired girl as she travels from her home in a vast magical wilderness full of elves and giants, to the bustling city of Trolberg, where she meets new friends and mysterious creatures who are stranger - and more dangerous - than she ever expected.</p>",1639077815
25910,https://www.tvmaze.com/shows/25910/hilda,Hilda,Animation,English,"['Adventure', 'Children', 'Fantasy']",To Be Determined,24.0,24.0,2018-09-21,,https://www.netflix.com/title/80115346,83,,,"<p><b>Hilda</b> follows the adventures of a fearless blue-haired girl as she travels from her home in a vast magical wilderness full of elves and giants, to the bustling city of Trolberg, where she meets new friends and mysterious creatures who are stranger - and more dangerous - than she ever expected.</p>",1639077815
25910,https://www.tvmaze.com/shows/25910/hilda,Hilda,Animation,English,"['Adventure', 'Children', 'Fantasy']",To Be Determined,24.0,24.0,2018-09-21,,https://www.netflix.com/title/80115346,83,,,"<p><b>Hilda</b> follows the adventures of a fearless blue-haired girl as she travels from her home in a vast magical wilderness full of elves and giants, to the bustling city of Trolberg, where she meets new friends and mysterious creatures who are stranger - and more dangerous - than she ever expected.</p>",1639077815
25910,https://www.tvmaze.com/shows/25910/hilda,Hilda,Animation,English,"['Adventure', 'Children', 'Fantasy']",To Be Determined,24.0,24.0,2018-09-21,,https://www.netflix.com/title/80115346,83,,,"<p><b>Hilda</b> follows the adventures of a fearless blue-haired girl as she travels from her home in a vast magical wilderness full of elves and giants, to the bustling city of Trolberg, where she meets new friends and mysterious creatures who are stranger - and more dangerous - than she ever expected.</p>",1639077815
25910,https://www.tvmaze.com/shows/25910/hilda,Hilda,Animation,English,"['Adventure', 'Children', 'Fantasy']",To Be Determined,24.0,24.0,2018-09-21,,https://www.netflix.com/title/80115346,83,,,"<p><b>Hilda</b> follows the adventures of a fearless blue-haired girl as she travels from her home in a vast magical wilderness full of elves and giants, to the bustling city of Trolberg, where she meets new friends and mysterious creatures who are stranger - and more dangerous - than she ever expected.</p>",1639077815
25910,https://www.tvmaze.com/shows/25910/hilda,Hilda,Animation,English,"['Adventure', 'Children', 'Fantasy']",To Be Determined,24.0,24.0,2018-09-21,,https://www.netflix.com/title/80115346,83,,,"<p><b>Hilda</b> follows the adventures of a fearless blue-haired girl as she travels from her home in a vast magical wilderness full of elves and giants, to the bustling city of Trolberg, where she meets new friends and mysterious creatures who are stranger - and more dangerous - than she ever expected.</p>",1639077815
25910,https://www.tvmaze.com/shows/25910/hilda,Hilda,Animation,English,"['Adventure', 'Children', 'Fantasy']",To Be Determined,24.0,24.0,2018-09-21,,https://www.netflix.com/title/80115346,83,,,"<p><b>Hilda</b> follows the adventures of a fearless blue-haired girl as she travels from her home in a vast magical wilderness full of elves and giants, to the bustling city of Trolberg, where she meets new friends and mysterious creatures who are stranger - and more dangerous - than she ever expected.</p>",1639077815
25910,https://www.tvmaze.com/shows/25910/hilda,Hilda,Animation,English,"['Adventure', 'Children', 'Fantasy']",To Be Determined,24.0,24.0,2018-09-21,,https://www.netflix.com/title/80115346,83,,,"<p><b>Hilda</b> follows the adventures of a fearless blue-haired girl as she travels from her home in a vast magical wilderness full of elves and giants, to the bustling city of Trolberg, where she meets new friends and mysterious creatures who are stranger - and more dangerous - than she ever expected.</p>",1639077815
25910,https://www.tvmaze.com/shows/25910/hilda,Hilda,Animation,English,"['Adventure', 'Children', 'Fantasy']",To Be Determined,24.0,24.0,2018-09-21,,https://www.netflix.com/title/80115346,83,,,"<p><b>Hilda</b> follows the adventures of a fearless blue-haired girl as she travels from her home in a vast magical wilderness full of elves and giants, to the bustling city of Trolberg, where she meets new friends and mysterious creatures who are stranger - and more dangerous - than she ever expected.</p>",1639077815
25910,https://www.tvmaze.com/shows/25910/hilda,Hilda,Animation,English,"['Adventure', 'Children', 'Fantasy']",To Be Determined,24.0,24.0,2018-09-21,,https://www.netflix.com/title/80115346,83,,,"<p><b>Hilda</b> follows the adventures of a fearless blue-haired girl as she travels from her home in a vast magical wilderness full of elves and giants, to the bustling city of Trolberg, where she meets new friends and mysterious creatures who are stranger - and more dangerous - than she ever expected.</p>",1639077815
25910,https://www.tvmaze.com/shows/25910/hilda,Hilda,Animation,English,"['Adventure', 'Children', 'Fantasy']",To Be Determined,24.0,24.0,2018-09-21,,https://www.netflix.com/title/80115346,83,,,"<p><b>Hilda</b> follows the adventures of a fearless blue-haired girl as she travels from her home in a vast magical wilderness full of elves and giants, to the bustling city of Trolberg, where she meets new friends and mysterious creatures who are stranger - and more dangerous - than she ever expected.</p>",1639077815
25910,https://www.tvmaze.com/shows/25910/hilda,Hilda,Animation,English,"['Adventure', 'Children', 'Fantasy']",To Be Determined,24.0,24.0,2018-09-21,,https://www.netflix.com/title/80115346,83,,,"<p><b>Hilda</b> follows the adventures of a fearless blue-haired girl as she travels from her home in a vast magical wilderness full of elves and giants, to the bustling city of Trolberg, where she meets new friends and mysterious creatures who are stranger - and more dangerous - than she ever expected.</p>",1639077815
25910,https://www.tvmaze.com/shows/25910/hilda,Hilda,Animation,English,"['Adventure', 'Children', 'Fantasy']",To Be Determined,24.0,24.0,2018-09-21,,https://www.netflix.com/title/80115346,83,,,"<p><b>Hilda</b> follows the adventures of a fearless blue-haired girl as she travels from her home in a vast magical wilderness full of elves and giants, to the bustling city of Trolberg, where she meets new friends and mysterious creatures who are stranger - and more dangerous - than she ever expected.</p>",1639077815
30606,https://www.tvmaze.com/shows/30606/scishow,SciShow,Documentary,English,[],Running,,9.0,2012-01-02,,https://www.youtube.com/user/scishow/,10,,,"<p><b>SciShow</b> explores the unexpected. Seven days a week, Hank Green, Michael Aranda, and Olivia Gordon delve into the scientific subjects that defy our expectations and make us even more curious!</p><p>Schedule:</p><p>Sundays — Learn about the amazing topics we can't quite make a stand-alone show about in SciShow List Show!</p><p>Mondays — Tune in for a short Dose about our weird world.</p><p>Tuesdays — Find answers to our most asked Quick Questions.</p><p>Wednesdays — Hank or Michael dives deep into a long-form Infusion episode, or an unscripted talk show or quiz show with a guest!</p><p>Thursday — Another new dose about the wonders of the world.</p><p>Fridays — Learn the latest in science News.</p><p>Saturdays — Get your quick questions answered!</p>",1644762005
35929,https://www.tvmaze.com/shows/35929/200-sekunder,200 sekunder,Scripted,Swedish,[],Running,,4.0,2017-03-20,,https://www.viafree.se/program/samhalle/200-sekunder,22,,,"<p>Robert Aschberg makes quick reviews, asks burning questions and runs in loaded subjects - all in 200 seconds.</p>",1649921043
38605,https://www.tvmaze.com/shows/38605/neznyj-redaktor,Нежный редактор,Talk Show,Russian,[],Running,60.0,58.0,2017-10-17,,https://www.youtube.com/playlist?list=PLBJZlt7q8SPHl4EPfMxdZTIzP36v9hXoM,24,,,,1639474901
41575,https://www.tvmaze.com/shows/41575/30-minute-meals,30 Minute Meals,Reality,English,['Food'],Ended,30.0,30.0,2001-11-17,2021-01-18,https://www.foodnetwork.com/shows/30-minute-meals,41,,,"<p>Would you believe you can make impressive and delectable meals at home in less time than it takes to get takeout? Let Rachael Ray show you how easy it can be. From comfort food to sophisticated fare for entertaining, Rachael promises that her dazzling dishes will never take more than 30 minutes to make, from start to finish. Now you can put great food on the table, and still have time to enjoy your family, friends or tackle that home improvement project you've been waiting to get your hands on. ""And remember, a good meal is never more than 30 minutes away"".</p>",1645388626
41611,https://www.tvmaze.com/shows/41611/good-mythical-morning,Good Mythical Morning,Talk Show,English,[],Running,,14.0,2014-09-08,,https://www.youtube.com/channel/UC4PooiX37Pld1T8J5SYT-SQ,64,,,"<p>Morning talk show created by Rhett McLaughlin and Charles Lincoln 'Link' Neal contains loads of laughter and insanity, known for this quote: ""We do this, so you don't have to.""</p>",1651933209
42412,https://www.tvmaze.com/shows/42412/professionals,Professionals,Scripted,English,"['Drama', 'Action', 'Thriller']",To Be Determined,48.0,48.0,2020-11-23,,https://viaplay.no/serier/professionals,97,,,"<p><b>Professionals</b> is set against a backdrop of international espionage and corporate sabotage in the 21st century's privately-funded space race and follows hardened former counterintelligence officer Captain Vincent Corbo. After their advanced medical satellite explodes on deployment, billionaire futurist Peter Swann and his fiancée, medical visionary Dr. Graciela ""Grace"" Davila, turn to Corbo. Corbo assembles a team of experienced professionals to investigate the incident. They learn that any combination of Swann's business rivals, corrupt governments officials, and a shadowy crime syndicate could be behind the attack and represent a continued threat.</p>",1652004708
42412,https://www.tvmaze.com/shows/42412/professionals,Professionals,Scripted,English,"['Drama', 'Action', 'Thriller']",To Be Determined,48.0,48.0,2020-11-23,,https://viaplay.no/serier/professionals,97,,,"<p><b>Professionals</b> is set against a backdrop of international espionage and corporate sabotage in the 21st century's privately-funded space race and follows hardened former counterintelligence officer Captain Vincent Corbo. After their advanced medical satellite explodes on deployment, billionaire futurist Peter Swann and his fiancée, medical visionary Dr. Graciela ""Grace"" Davila, turn to Corbo. Corbo assembles a team of experienced professionals to investigate the incident. They learn that any combination of Swann's business rivals, corrupt governments officials, and a shadowy crime syndicate could be behind the attack and represent a continued threat.</p>",1652004708
43072,https://www.tvmaze.com/shows/43072/hey-qween,Hey Qween!,Talk Show,English,['Comedy'],Running,,50.0,2014-05-19,,http://heyqween.tv/shows/hey-qween/episodes/,4,,,<p>A wild and lively talk show featuring interviews with a variety of LGBT guests.</p>,1616422913
43293,https://www.tvmaze.com/shows/43293/tiny-pretty-things,Tiny Pretty Things,Scripted,English,"['Drama', 'Romance', 'Mystery']",Ended,,57.0,2020-12-14,2020-12-14,https://www.netflix.com/title/81017308,52,,,"<p><b>Tiny Pretty Things</b> is set in the world of an elite ballet academy and charts the rise and fall of young adults who live far from their homes, each standing on the verge of greatness or ruin. As Chicago's only elite dance school, the Archer School of Ballet serves as the company school for the city's renowned professional company: City Works Ballet. The Archer School is an oasis for an array of dancers: rich and poor, from north and south, and a range of backgrounds. Yet they all share a rare talent and passion for dance, a loyal sense of community... and when it comes to their dreams, no Plan B.</p>",1637663473
43293,https://www.tvmaze.com/shows/43293/tiny-pretty-things,Tiny Pretty Things,Scripted,English,"['Drama', 'Romance', 'Mystery']",Ended,,57.0,2020-12-14,2020-12-14,https://www.netflix.com/title/81017308,52,,,"<p><b>Tiny Pretty Things</b> is set in the world of an elite ballet academy and charts the rise and fall of young adults who live far from their homes, each standing on the verge of greatness or ruin. As Chicago's only elite dance school, the Archer School of Ballet serves as the company school for the city's renowned professional company: City Works Ballet. The Archer School is an oasis for an array of dancers: rich and poor, from north and south, and a range of backgrounds. Yet they all share a rare talent and passion for dance, a loyal sense of community... and when it comes to their dreams, no Plan B.</p>",1637663473
43293,https://www.tvmaze.com/shows/43293/tiny-pretty-things,Tiny Pretty Things,Scripted,English,"['Drama', 'Romance', 'Mystery']",Ended,,57.0,2020-12-14,2020-12-14,https://www.netflix.com/title/81017308,52,,,"<p><b>Tiny Pretty Things</b> is set in the world of an elite ballet academy and charts the rise and fall of young adults who live far from their homes, each standing on the verge of greatness or ruin. As Chicago's only elite dance school, the Archer School of Ballet serves as the company school for the city's renowned professional company: City Works Ballet. The Archer School is an oasis for an array of dancers: rich and poor, from north and south, and a range of backgrounds. Yet they all share a rare talent and passion for dance, a loyal sense of community... and when it comes to their dreams, no Plan B.</p>",1637663473
43293,https://www.tvmaze.com/shows/43293/tiny-pretty-things,Tiny Pretty Things,Scripted,English,"['Drama', 'Romance', 'Mystery']",Ended,,57.0,2020-12-14,2020-12-14,https://www.netflix.com/title/81017308,52,,,"<p><b>Tiny Pretty Things</b> is set in the world of an elite ballet academy and charts the rise and fall of young adults who live far from their homes, each standing on the verge of greatness or ruin. As Chicago's only elite dance school, the Archer School of Ballet serves as the company school for the city's renowned professional company: City Works Ballet. The Archer School is an oasis for an array of dancers: rich and poor, from north and south, and a range of backgrounds. Yet they all share a rare talent and passion for dance, a loyal sense of community... and when it comes to their dreams, no Plan B.</p>",1637663473
43293,https://www.tvmaze.com/shows/43293/tiny-pretty-things,Tiny Pretty Things,Scripted,English,"['Drama', 'Romance', 'Mystery']",Ended,,57.0,2020-12-14,2020-12-14,https://www.netflix.com/title/81017308,52,,,"<p><b>Tiny Pretty Things</b> is set in the world of an elite ballet academy and charts the rise and fall of young adults who live far from their homes, each standing on the verge of greatness or ruin. As Chicago's only elite dance school, the Archer School of Ballet serves as the company school for the city's renowned professional company: City Works Ballet. The Archer School is an oasis for an array of dancers: rich and poor, from north and south, and a range of backgrounds. Yet they all share a rare talent and passion for dance, a loyal sense of community... and when it comes to their dreams, no Plan B.</p>",1637663473
43293,https://www.tvmaze.com/shows/43293/tiny-pretty-things,Tiny Pretty Things,Scripted,English,"['Drama', 'Romance', 'Mystery']",Ended,,57.0,2020-12-14,2020-12-14,https://www.netflix.com/title/81017308,52,,,"<p><b>Tiny Pretty Things</b> is set in the world of an elite ballet academy and charts the rise and fall of young adults who live far from their homes, each standing on the verge of greatness or ruin. As Chicago's only elite dance school, the Archer School of Ballet serves as the company school for the city's renowned professional company: City Works Ballet. The Archer School is an oasis for an array of dancers: rich and poor, from north and south, and a range of backgrounds. Yet they all share a rare talent and passion for dance, a loyal sense of community... and when it comes to their dreams, no Plan B.</p>",1637663473
43293,https://www.tvmaze.com/shows/43293/tiny-pretty-things,Tiny Pretty Things,Scripted,English,"['Drama', 'Romance', 'Mystery']",Ended,,57.0,2020-12-14,2020-12-14,https://www.netflix.com/title/81017308,52,,,"<p><b>Tiny Pretty Things</b> is set in the world of an elite ballet academy and charts the rise and fall of young adults who live far from their homes, each standing on the verge of greatness or ruin. As Chicago's only elite dance school, the Archer School of Ballet serves as the company school for the city's renowned professional company: City Works Ballet. The Archer School is an oasis for an array of dancers: rich and poor, from north and south, and a range of backgrounds. Yet they all share a rare talent and passion for dance, a loyal sense of community... and when it comes to their dreams, no Plan B.</p>",1637663473
43293,https://www.tvmaze.com/shows/43293/tiny-pretty-things,Tiny Pretty Things,Scripted,English,"['Drama', 'Romance', 'Mystery']",Ended,,57.0,2020-12-14,2020-12-14,https://www.netflix.com/title/81017308,52,,,"<p><b>Tiny Pretty Things</b> is set in the world of an elite ballet academy and charts the rise and fall of young adults who live far from their homes, each standing on the verge of greatness or ruin. As Chicago's only elite dance school, the Archer School of Ballet serves as the company school for the city's renowned professional company: City Works Ballet. The Archer School is an oasis for an array of dancers: rich and poor, from north and south, and a range of backgrounds. Yet they all share a rare talent and passion for dance, a loyal sense of community... and when it comes to their dreams, no Plan B.</p>",1637663473
43293,https://www.tvmaze.com/shows/43293/tiny-pretty-things,Tiny Pretty Things,Scripted,English,"['Drama', 'Romance', 'Mystery']",Ended,,57.0,2020-12-14,2020-12-14,https://www.netflix.com/title/81017308,52,,,"<p><b>Tiny Pretty Things</b> is set in the world of an elite ballet academy and charts the rise and fall of young adults who live far from their homes, each standing on the verge of greatness or ruin. As Chicago's only elite dance school, the Archer School of Ballet serves as the company school for the city's renowned professional company: City Works Ballet. The Archer School is an oasis for an array of dancers: rich and poor, from north and south, and a range of backgrounds. Yet they all share a rare talent and passion for dance, a loyal sense of community... and when it comes to their dreams, no Plan B.</p>",1637663473
43293,https://www.tvmaze.com/shows/43293/tiny-pretty-things,Tiny Pretty Things,Scripted,English,"['Drama', 'Romance', 'Mystery']",Ended,,57.0,2020-12-14,2020-12-14,https://www.netflix.com/title/81017308,52,,,"<p><b>Tiny Pretty Things</b> is set in the world of an elite ballet academy and charts the rise and fall of young adults who live far from their homes, each standing on the verge of greatness or ruin. As Chicago's only elite dance school, the Archer School of Ballet serves as the company school for the city's renowned professional company: City Works Ballet. The Archer School is an oasis for an array of dancers: rich and poor, from north and south, and a range of backgrounds. Yet they all share a rare talent and passion for dance, a loyal sense of community... and when it comes to their dreams, no Plan B.</p>",1637663473
45083,https://www.tvmaze.com/shows/45083/hot-kultur,Хот Культур,Talk Show,Russian,[],Running,,53.0,2018-12-27,,https://www.youtube.com/channel/UCIS6Di043uxvRdx5mKBdIyA,4,,,"<p>Об искусстве, о тех, кто им занимается, и тех, кто его любит. Мы говорим о самом интересном и о самом важном в отечественной и мировой культуре сегодня. Наши герои ставят спектакли, снимают кино, пишут картины и музыку, выступают на сцене, организуют выставки, издают книги. Между ""горячим"" и ""высоким"" в искусстве не всегда лежит пропасть. Поэтому мы не даем определения, а просто пытаемся понять, на что стоит обратить внимание, и почему некоторые вещи делают мир лучше и интереснее.</p>",1622214432
45416,https://www.tvmaze.com/shows/45416/vnutri-lapenko,Внутри Лапенко,Scripted,Russian,"['Drama', 'Comedy']",To Be Determined,30.0,28.0,2019-12-02,,https://www.youtube.com/channel/UC3P2xNP1eppZFwCYUS7qD7Q/playlists?view=1&sort=dd&shelf_id=0,26,,,,1641656738
46638,https://www.tvmaze.com/shows/46638/being-the-elite,Being The Elite,Documentary,English,[],Running,15.0,15.0,2016-05-05,,https://www.youtube.com/channel/UC2V6TA0OqHr9BojcHz9az-w,20,,,"The Young Bucks, Matt &amp; Nick Jackson, along with Kenny ""The Cleaner"" Omega, make up The ELITE. Follow our adventures as WE RULE THE WORLD and dominate the professional wrestling business.",1649037484
47267,https://www.tvmaze.com/shows/47267/la-vida-moderna,La Vida Moderna,Talk Show,Spanish,['Comedy'],Running,30.0,38.0,2015-03-24,,https://www.youtube.com/channel/UC6lJZ9Ctx1vcmRY9cFEPyww,55,,,"<p>Radio show on Cadena Ser in Spain, that also uploads the program in Youtube. Hosted by David Broncano and with Ignatius Farray and Quequé as co-hosts. The Modern Life (La vida moderna) talks about news with a particular sense of humor.</p>",1651777316
