_embedded_show_id,_embedded_show_url,_embedded_show_name,_embedded_show_type,_embedded_show_language,_embedded_show_genres,_embedded_show_status,_embedded_show_runtime,_embedded_show_averageRuntime,_embedded_show_premiered,_embedded_show_ended,_embedded_show_officialSite,_embedded_show_weight,_embedded_show_network,_embedded_show_dvdCountry,_embedded_show_summary,_embedded_show_updated
7847,https://www.tvmaze.com/shows/7847/po-sezonu-videodajdzest-seasonvar,По сезону. Видеодайджест Seasonvar,Talk Show,Russian,[],Running,9.0,9.0,2015-02-13,,http://seasonvar.ru/serial-11488-Po_sezonu_Videodajdzhest_Seasonvar.html,28,,,"<p>Weekly videodaydzhest on site seasonvar.ru and creative team viruseproject.tv. In ten minutes, we talk about the most important events of the past week: look down on the set is not yet published projects, sharing the secrets of private life actors consider the prospects for the development of genres and discuss news TV industry! In videodaydzheste you will find only reliable information from Russian and foreign publications, as well as take part in choosing the best show of the month! Our weekly news videodaydzhest will suit every viewer, so gather good company with family and friends, as well as stock up on popcorn - these ten minutes you shock, delight and inform the latest news about your favorite TV projects!</p>",1651181655
38199,https://www.tvmaze.com/shows/38199/fiksiki,Фиксики,Animation,Russian,[],Running,6.0,6.0,2010-12-13,,http://www.fixiki.ru,1,"{'id': 239, 'name': 'Россия 1', 'country': {'name': 'Russian Federation', 'code': 'RU', 'timezone': 'Asia/Kamchatka'}, 'officialSite': None}",,,1631300977
48288,https://www.tvmaze.com/shows/48288/roast-battle-labelcom,Roast Battle Labelcom,Game Show,Russian,['Comedy'],Running,50.0,54.0,2019-12-24,,https://www.youtube.com/playlist?list=PLmkbS48df311cZnmhlV-5q5vY0icLXdl3,23,,,"<p>A bold humorous show in which comedians fight for 50,000 rubles! Six comedians will take to the stage to ""fry"" each other. The top two will go to the final, and only one will take the money with them!</p>",1645054713
49280,https://www.tvmaze.com/shows/49280/psih,Псих,Scripted,Russian,"['Drama', 'Thriller']",Ended,62.0,62.0,2020-11-05,2020-12-24,https://more.tv/psih,29,,,"<p>Oleg is a metropolitan psychotherapist. Clients of the central district of Moscow line up to him. Only lately Oleg doesn't like them, he tolerates them. Midlife crisis, life with mom at 40, loss of self-esteem, drug addiction, irritability and growing aggression. None of the clients are aware of his problems. From the outside, he seems successful, happily married, wealthy. Nobody knows the truth.</p><p> </p><p>A year ago, his wife went missing. She has been gone for 384 days.</p>",1619195413
52520,https://www.tvmaze.com/shows/52520/muzskaa-tema,Мужская тема,Talk Show,Russian,[],Ended,30.0,30.0,2020-12-17,2020-12-25,https://www.ivi.ru/watch/muzhskaya-tema,3,,,"<p><b>Мужская тема</b> is a symbiosis of talk shows and modern podcasts, where male celebrities answer questions that concern people in the XXI century. Bright representatives of show business, theater, pop, cinema, sports, as well as Internet stars meet in the barbershop. Here, on male territory, they can openly discuss a variety of topics, sometimes seriously, and sometimes with humor. This is a chance to see the idol in a confidential communication without notes, compare his opinion with your own and hear what men really talk about when there is not a single girl around.</p>",1616722619
54541,https://www.tvmaze.com/shows/54541/god-of-ten-thousand-realms,God of Ten Thousand Realms,Animation,Chinese,"['Adventure', 'Anime', 'Fantasy']",Running,7.0,7.0,2020-12-21,,https://v.qq.com/detail/m/mzc002007995z4v.html,65,,,"<p>At the end of the calendar 2020, the continent of Stern, which has reached the end of civilization due to the exhaustion of magic elements, ushered in the destruction of the continent under the void storm. Ye Xuan, the last god of law in the mainland, unexpectedly awakened in the era of the prosperous magic civilization three thousand years ago and became an ordinary student at the Sith Magic Academy on the border of the Kingdom of Orlando in the northwest of the mainland. In order to save the mainland and prevent the end from coming, Ye Xuan began to explore the mystery of the dark turmoil that led to the depletion of magical elements in the mainland three thousand years ago, to prevent the mainland crisis.</p>",1642689319
20734,https://www.tvmaze.com/shows/20734/fox-spirit-matchmaker,Fox Spirit Matchmaker,Animation,Chinese,"['Comedy', 'Anime', 'Fantasy', 'Romance']",Running,10.0,10.0,2015-06-26,,http://www.bilibili.com/bangumi/%E7%8B%90%E5%A6%96%E5%B0%8F%E7%BA%A2%E5%A8%98/,64,,,"<p>Buy UCO from childhood grew up in the clan, Ichigo, but their ""care"" was for him a living Hell. Constant bullying, stealing the Goodies, without which Ycu can not live, and even eternal persecution, from the fair sex turned him into a goner cheapskate who wants to take revenge on his tormentors. But revenge is sweet and the path to it is thorny and to accomplish, UCU need to marry a girl Yes, as soon as possible. But when the heroes just happen? Never! And meeting with the small and the big-eared Fox Susan su su did not just destroy his plans, but starts spinning the wheel of fate that was waiting in the wings for hundreds of years!</p>",1629636336
41490,https://www.tvmaze.com/shows/41490/unique-lady,Unique Lady,Scripted,Chinese,"['Drama', 'Comedy', 'Romance']",Ended,38.0,42.0,2019-01-17,2021-01-07,http://www.iqiyi.com/a_19rrhvpyyp.html,68,,,"<p>Lin Luo Jing accidentally gets drawn into a game world where she is the daughter of the prime minister and meets all kind of beautiful men with different personalities. Among them are a sword deity, an imperial bodyguard, a playful rich man and an arrogant prince. The system informs her that she can only return to the real world after she finds her true love. While there seems tobe an abundance of good men around Luo Jing, there is one man she can't stand at all: the prince of the barbarian Yuan Kingdom Zhong Wu Mei. But out of all men, she ends up in an arranged marriage with Wu Mei.</p><p>Thus begins their love-hate relationship and her journey to find true love in order to win the game.</p>",1651863266
41490,https://www.tvmaze.com/shows/41490/unique-lady,Unique Lady,Scripted,Chinese,"['Drama', 'Comedy', 'Romance']",Ended,38.0,42.0,2019-01-17,2021-01-07,http://www.iqiyi.com/a_19rrhvpyyp.html,68,,,"<p>Lin Luo Jing accidentally gets drawn into a game world where she is the daughter of the prime minister and meets all kind of beautiful men with different personalities. Among them are a sword deity, an imperial bodyguard, a playful rich man and an arrogant prince. The system informs her that she can only return to the real world after she finds her true love. While there seems tobe an abundance of good men around Luo Jing, there is one man she can't stand at all: the prince of the barbarian Yuan Kingdom Zhong Wu Mei. But out of all men, she ends up in an arranged marriage with Wu Mei.</p><p>Thus begins their love-hate relationship and her journey to find true love in order to win the game.</p>",1651863266
47912,https://www.tvmaze.com/shows/47912/the-wolf,The Wolf,Scripted,Chinese,"['Drama', 'Romance', 'History']",Ended,45.0,45.0,2020-11-19,2021-01-04,https://www.iqiyi.com/lib/m_213579814.html,39,,,"<p>The story happens at the end of the Tang Dynasty, when Zhu Wen usurps the throne and establishes the Later Liang Dynasty, and he's known as Emperor Taizu. Ma Zhai Xing (Li Qin) is the daughter of an official and as a child, she befriends a young boy (Darren Wang) who lives in the mountain. One day when he saves a wolf, he accidentally falls over the cliff and is rescued by Zhu Wen. The authoritative figure adopts him as a godson and gives him the title Bo Wang. Ten years later, he saves the female lead per chance and finds her courage and intelligence resonant, and she likes that while he's in a position of power, he still has humility and kindness. She encourages him to fight for justice and he begins that journey by helping the people, stopping throne fights, etc. Even when they have conflicts, they will face those frankly. As they overcome obstacles and fight for justice, feelings deepen and they are able to reap their own happiness by each other's side.</p>",1648217029
