_embedded_show_id,_embedded_show_url,_embedded_show_name,_embedded_show_type,_embedded_show_language,_embedded_show_genres,_embedded_show_status,_embedded_show_runtime,_embedded_show_averageRuntime,_embedded_show_premiered,_embedded_show_ended,_embedded_show_officialSite,_embedded_show_weight,_embedded_show_network,_embedded_show_dvdCountry,_embedded_show_summary,_embedded_show_updated
41648,https://www.tvmaze.com/shows/41648/sim-for-you,Sim for You,Reality,Korean,[],Running,16.0,16.0,2019-03-25,,https://www.vlive.tv/video/121637,71,,,<p><b>Sim for You</b> is a reality series that chronicles each EXO member's life and reveal stories from their everyday life as a series.</p>,1608499007
43722,https://www.tvmaze.com/shows/43722/257-pricin-ctoby-zit,"257 причин, чтобы жить",Scripted,Russian,"['Drama', 'Comedy']",Ended,25.0,24.0,2020-03-26,2021-01-21,https://start.ru/watch/257-prichin-chtoby-zhit,38,,,"<p>When terminal cancer patient Zhenya unexpectedly receives a clean bill of health, she can't believe it. She's in remission. But then her life implodes. Homeless, unemployed, and newly single - she stumbles across a list she wrote while she was sick of things she wanted to do when she got better. 257 of them - and now she won't give up until she checks off them all!</p>",1617283904
49280,https://www.tvmaze.com/shows/49280/psih,Псих,Scripted,Russian,"['Drama', 'Thriller']",Ended,62.0,62.0,2020-11-05,2020-12-24,https://more.tv/psih,29,,,"<p>Oleg is a metropolitan psychotherapist. Clients of the central district of Moscow line up to him. Only lately Oleg doesn't like them, he tolerates them. Midlife crisis, life with mom at 40, loss of self-esteem, drug addiction, irritability and growing aggression. None of the clients are aware of his problems. From the outside, he seems successful, happily married, wealthy. Nobody knows the truth.</p><p> </p><p>A year ago, his wife went missing. She has been gone for 384 days.</p>",1619195413
49422,https://www.tvmaze.com/shows/49422/serlok-v-rossii,Шерлок в России,Scripted,Russian,"['Crime', 'Mystery']",To Be Determined,52.0,51.0,2020-10-22,,https://start.ru/watch/sherlok-v-rossii,38,,,,1643090522
51908,https://www.tvmaze.com/shows/51908/neznost,Нежность,Scripted,Russian,"['Drama', 'Comedy', 'Romance']",Ended,19.0,19.0,2020-11-12,2020-12-03,https://www.ivi.ru/watch/nezhnost,2,,,,1620057864
51908,https://www.tvmaze.com/shows/51908/neznost,Нежность,Scripted,Russian,"['Drama', 'Comedy', 'Romance']",Ended,19.0,19.0,2020-11-12,2020-12-03,https://www.ivi.ru/watch/nezhnost,2,,,,1620057864
52198,https://www.tvmaze.com/shows/52198/kotiki,Котики,Scripted,Russian,['Comedy'],Ended,12.0,12.0,2020-11-30,2020-12-11,http://epic-media.ru/project/kotiki,15,,,,1637555191
47207,https://www.tvmaze.com/shows/47207/mermaid-prince,Mermaid Prince,Scripted,Korean,"['Drama', 'Romance', 'Mystery']",Ended,15.0,15.0,2020-04-14,2020-12-10,,34,,,"<p><b>Mermaid Prince</b> is about Hye Ri, who embarks on a graduation trip to Gangwon Province and meets Woo Hyuk, a mysterious guy who runs a guest house.</p>",1610205155
38031,https://www.tvmaze.com/shows/38031/theres-a-pit-in-my-senior-martial-brothers-brain,There's a Pit in My Senior Martial Brother's Brain,Animation,Chinese,"['Comedy', 'Action', 'Adventure', 'Anime']",Running,20.0,10.0,2018-04-04,,https://www.bilibili.com/bangumi/media/md17632/,23,,,,1607964656
24837,https://www.tvmaze.com/shows/24837/quan-zhi-gao-shou,Quan Zhi Gao Shou,Animation,Chinese,"['Comedy', 'Action', 'Adventure', 'Anime']",Ended,20.0,20.0,2017-04-06,2020-12-10,https://v.qq.com/detail/3/3r7bnv3gdykfdok.html,65,,,"<p>In the multiplayer online game Glory, Ye Xiu is regarded as a textbook and a top-tier pro-player. However, due to a myriad of reasons, he is kicked from the team. After leaving the pro scene, he finds work in an Internet Cafe as a manager. When Glory launches its tenth server, he throws himself in to the game once more. Possessing ten years of experience, the memories of his past, and an incomplete, self-made weapon, his return along the road to the summit begins!</p>",1607167585
47912,https://www.tvmaze.com/shows/47912/the-wolf,The Wolf,Scripted,Chinese,"['Drama', 'Romance', 'History']",Ended,45.0,45.0,2020-11-19,2021-01-04,https://www.iqiyi.com/lib/m_213579814.html,39,,,"<p>The story happens at the end of the Tang Dynasty, when Zhu Wen usurps the throne and establishes the Later Liang Dynasty, and he's known as Emperor Taizu. Ma Zhai Xing (Li Qin) is the daughter of an official and as a child, she befriends a young boy (Darren Wang) who lives in the mountain. One day when he saves a wolf, he accidentally falls over the cliff and is rescued by Zhu Wen. The authoritative figure adopts him as a godson and gives him the title Bo Wang. Ten years later, he saves the female lead per chance and finds her courage and intelligence resonant, and she likes that while he's in a position of power, he still has humility and kindness. She encourages him to fight for justice and he begins that journey by helping the people, stopping throne fights, etc. Even when they have conflicts, they will face those frankly. As they overcome obstacles and fight for justice, feelings deepen and they are able to reap their own happiness by each other's side.</p>",1648217029
47912,https://www.tvmaze.com/shows/47912/the-wolf,The Wolf,Scripted,Chinese,"['Drama', 'Romance', 'History']",Ended,45.0,45.0,2020-11-19,2021-01-04,https://www.iqiyi.com/lib/m_213579814.html,39,,,"<p>The story happens at the end of the Tang Dynasty, when Zhu Wen usurps the throne and establishes the Later Liang Dynasty, and he's known as Emperor Taizu. Ma Zhai Xing (Li Qin) is the daughter of an official and as a child, she befriends a young boy (Darren Wang) who lives in the mountain. One day when he saves a wolf, he accidentally falls over the cliff and is rescued by Zhu Wen. The authoritative figure adopts him as a godson and gives him the title Bo Wang. Ten years later, he saves the female lead per chance and finds her courage and intelligence resonant, and she likes that while he's in a position of power, he still has humility and kindness. She encourages him to fight for justice and he begins that journey by helping the people, stopping throne fights, etc. Even when they have conflicts, they will face those frankly. As they overcome obstacles and fight for justice, feelings deepen and they are able to reap their own happiness by each other's side.</p>",1648217029
52038,https://www.tvmaze.com/shows/52038/please-wait-brother,"Please Wait, Brother",Scripted,Chinese,['Comedy'],Ended,37.0,37.0,2020-11-17,2020-12-08,,14,,,,1607697965
52038,https://www.tvmaze.com/shows/52038/please-wait-brother,"Please Wait, Brother",Scripted,Chinese,['Comedy'],Ended,37.0,37.0,2020-11-17,2020-12-08,,14,,,,1607697965
52799,https://www.tvmaze.com/shows/52799/futmallscom,Futmalls.com,Scripted,Chinese,"['Crime', 'Science-Fiction', 'Mystery']",Ended,45.0,45.0,2020-12-03,2020-12-24,https://so.youku.com/search_video/q_%E9%A2%84%E6%94%AF%E6%9C%AA%E6%9D%A5?spm=a2hbt.13141534.left-title-content-wrap.5~A,34,,,<p>Strange occurrences afflict a group of people after they purchase items on a shopping website from the future. </p>,1609784749
52799,https://www.tvmaze.com/shows/52799/futmallscom,Futmalls.com,Scripted,Chinese,"['Crime', 'Science-Fiction', 'Mystery']",Ended,45.0,45.0,2020-12-03,2020-12-24,https://so.youku.com/search_video/q_%E9%A2%84%E6%94%AF%E6%9C%AA%E6%9D%A5?spm=a2hbt.13141534.left-title-content-wrap.5~A,34,,,<p>Strange occurrences afflict a group of people after they purchase items on a shopping website from the future. </p>,1609784749
