id,url,name,season,number,type,airdate,airtime,airstamp,runtime,rating,image,summary,_links,_embedded
2179614,https://www.tvmaze.com/episodes/2179614/kontakty-1x31-kontakty-v-telefone-eldara-dzarahova-morgenshtern-slava-marlow-basta-dana-poperecnyj,"КОНТАКТЫ в телефоне Эльдара Джарахова: Morgenshtern, Slava Marlow, Баста, Даня Поперечный",1,31.0,regular,2020-12-23,12:00,2020-12-23T00:00:00+00:00,36.0,{'average': None},"{'medium': 'https://static.tvmaze.com/uploads/images/medium_landscape/360/901424.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/360/901424.jpg'}",,{'self': {'href': 'https://api.tvmaze.com/episodes/2179614'}},"{'show': {'id': 49630, 'url': 'https://www.tvmaze.com/shows/49630/kontakty', 'name': 'Контакты', 'type': 'Game Show', 'language': 'Russian', 'genres': [], 'status': 'Running', 'runtime': 30, 'averageRuntime': 41, 'premiered': '2019-04-03', 'ended': None, 'officialSite': 'https://www.youtube.com/playlist?list=PLZ1FUdedsrSJubWkFFh5vKHzawzQk1mYI', 'schedule': {'time': '', 'days': ['Monday']}, 'rating': {'average': None}, 'weight': 53, 'network': None, 'webChannel': {'id': 21, 'name': 'YouTube', 'country': None, 'officialSite': 'https://www.youtube.com'}, 'dvdCountry': None, 'externals': {'tvrage': None, 'thetvdb': None, 'imdb': None}, 'image': {'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/315/789854.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/315/789854.jpg'}, 'summary': None, 'updated': 1651688041, '_links': {'self': {'href': 'https://api.tvmaze.com/shows/49630'}, 'previousepisode': {'href': 'https://api.tvmaze.com/episodes/2323566'}}}}"
1988015,https://www.tvmaze.com/episodes/1988015/muzskaa-tema-1x04-seria-4,Серия 4,1,4.0,regular,2020-12-23,12:00,2020-12-23T00:00:00+00:00,30.0,{'average': None},,,{'self': {'href': 'https://api.tvmaze.com/episodes/1988015'}},"{'show': {'id': 52520, 'url': 'https://www.tvmaze.com/shows/52520/muzskaa-tema', 'name': 'Мужская тема', 'type': 'Talk Show', 'language': 'Russian', 'genres': [], 'status': 'Ended', 'runtime': 30, 'averageRuntime': 30, 'premiered': '2020-12-17', 'ended': '2020-12-25', 'officialSite': 'https://www.ivi.ru/watch/muzhskaya-tema', 'schedule': {'time': '12:00', 'days': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']}, 'rating': {'average': None}, 'weight': 3, 'network': None, 'webChannel': {'id': 337, 'name': 'ivi', 'country': {'name': 'Russian Federation', 'code': 'RU', 'timezone': 'Asia/Kamchatka'}, 'officialSite': None}, 'dvdCountry': None, 'externals': {'tvrage': None, 'thetvdb': None, 'imdb': None}, 'image': {'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/289/723328.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/289/723328.jpg'}, 'summary': '<p><b>Мужская тема</b> is a symbiosis of talk shows and modern podcasts, where male celebrities answer questions that concern people in the XXI century. Bright representatives of show business, theater, pop, cinema, sports, as well as Internet stars meet in the barbershop. Here, on male territory, they can openly discuss a variety of topics, sometimes seriously, and sometimes with humor. This is a chance to see the idol in a confidential communication without notes, compare his opinion with your own and hear what men really talk about when there is not a single girl around.</p>', 'updated': 1616722619, '_links': {'self': {'href': 'https://api.tvmaze.com/shows/52520'}, 'previousepisode': {'href': 'https://api.tvmaze.com/episodes/1988016'}}}}"
2095629,https://www.tvmaze.com/episodes/2095629/yi-nian-yong-heng-1x22-episode-22,Episode 22,1,22.0,regular,2020-12-23,10:00,2020-12-23T02:00:00+00:00,19.0,{'average': None},,,{'self': {'href': 'https://api.tvmaze.com/episodes/2095629'}},"{'show': {'id': 49652, 'url': 'https://www.tvmaze.com/shows/49652/yi-nian-yong-heng', 'name': 'Yi Nian Yong Heng', 'type': 'Animation', 'language': 'Chinese', 'genres': ['Comedy', 'Action', 'Anime', 'Fantasy'], 'status': 'Running', 'runtime': 19, 'averageRuntime': 19, 'premiered': '2020-08-12', 'ended': None, 'officialSite': 'https://v.qq.com/detail/w/ww18u675tfmhas6.html', 'schedule': {'time': '10:00', 'days': ['Wednesday']}, 'rating': {'average': None}, 'weight': 17, 'network': None, 'webChannel': {'id': 104, 'name': 'Tencent QQ', 'country': {'name': 'China', 'code': 'CN', 'timezone': 'Asia/Shanghai'}, 'officialSite': 'https://v.qq.com/'}, 'dvdCountry': None, 'externals': {'tvrage': None, 'thetvdb': 388680, 'imdb': 'tt13695606'}, 'image': {'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/267/669816.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/267/669816.jpg'}, 'summary': '<p>One will to create oceans. One will to summon the mulberry fields.<br /><br />One will to slaughter countless devils. One will to eradicate innumerable immortals.<br /><br />Only my will… is eternal.<br /><br />A Will Eternal tells the tale of Bai Xiaochun, an endearing but exasperating young man who is driven primarily by his fear of death and desire to live forever, but who deeply values friendship and family.<br /><br />(Source: Novel Updates)</p>', 'updated': 1649494182, '_links': {'self': {'href': 'https://api.tvmaze.com/shows/49652'}, 'previousepisode': {'href': 'https://api.tvmaze.com/episodes/2309870'}}}}"
1993657,https://www.tvmaze.com/episodes/1993657/7-days-of-romance-2x02-episode-2,Episode 2,2,2.0,regular,2020-12-23,,2020-12-23T03:00:00+00:00,15.0,{'average': None},,,{'self': {'href': 'https://api.tvmaze.com/episodes/1993657'}},"{'show': {'id': 44276, 'url': 'https://www.tvmaze.com/shows/44276/7-days-of-romance', 'name': '7 Days of Romance', 'type': 'Scripted', 'language': 'Korean', 'genres': ['Drama', 'Romance'], 'status': 'Ended', 'runtime': None, 'averageRuntime': 15, 'premiered': '2019-10-08', 'ended': '2021-01-20', 'officialSite': None, 'schedule': {'time': '', 'days': ['Tuesday', 'Wednesday']}, 'rating': {'average': None}, 'weight': 82, 'network': None, 'webChannel': {'id': 380, 'name': 'Seezn', 'country': {'name': 'Korea, Republic of', 'code': 'KR', 'timezone': 'Asia/Seoul'}, 'officialSite': 'https://www.seezntv.com/'}, 'dvdCountry': None, 'externals': {'tvrage': None, 'thetvdb': 370873, 'imdb': 'tt13423446'}, 'image': {'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/290/727378.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/290/727378.jpg'}, 'summary': ""<p>Da Eun works part-time and Kim Byul is an idol in her 5th years since debut. These two girls who look alike decide to change each other's lives just for 7 days. It tells the romantic encounters of these 2 girls.</p>"", 'updated': 1650033745, '_links': {'self': {'href': 'https://api.tvmaze.com/shows/44276'}, 'previousepisode': {'href': 'https://api.tvmaze.com/episodes/1993665'}}}}"
2015712,https://www.tvmaze.com/episodes/2015712/half-fifty-1x01-episode-1,Episode 1,1,1.0,regular,2020-12-23,,2020-12-23T03:00:00+00:00,17.0,{'average': None},,,{'self': {'href': 'https://api.tvmaze.com/episodes/2015712'}},"{'show': {'id': 53101, 'url': 'https://www.tvmaze.com/shows/53101/half-fifty', 'name': 'Half-Fifty', 'type': 'Scripted', 'language': 'Korean', 'genres': ['Drama', 'Comedy'], 'status': 'Ended', 'runtime': 17, 'averageRuntime': 17, 'premiered': '2020-12-23', 'ended': '2020-12-23', 'officialSite': None, 'schedule': {'time': '', 'days': ['Wednesday']}, 'rating': {'average': None}, 'weight': 19, 'network': None, 'webChannel': {'id': 114, 'name': 'wavve', 'country': {'name': 'Korea, Republic of', 'code': 'KR', 'timezone': 'Asia/Seoul'}, 'officialSite': 'https://www.wavve.com/'}, 'dvdCountry': None, 'externals': {'tvrage': None, 'thetvdb': None, 'imdb': None}, 'image': {'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/294/735240.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/294/735240.jpg'}, 'summary': '<p><b>Half-Fifty</b> is a comedy drama about youth and growth, and the series follows a group of 25-year-olds who end up in the world of YouTubers.</p>', 'updated': 1611509168, '_links': {'self': {'href': 'https://api.tvmaze.com/shows/53101'}, 'previousepisode': {'href': 'https://api.tvmaze.com/episodes/2015719'}}}}"
2015713,https://www.tvmaze.com/episodes/2015713/half-fifty-1x02-episode-2,Episode 2,1,2.0,regular,2020-12-23,,2020-12-23T03:00:00+00:00,17.0,{'average': None},,,{'self': {'href': 'https://api.tvmaze.com/episodes/2015713'}},"{'show': {'id': 53101, 'url': 'https://www.tvmaze.com/shows/53101/half-fifty', 'name': 'Half-Fifty', 'type': 'Scripted', 'language': 'Korean', 'genres': ['Drama', 'Comedy'], 'status': 'Ended', 'runtime': 17, 'averageRuntime': 17, 'premiered': '2020-12-23', 'ended': '2020-12-23', 'officialSite': None, 'schedule': {'time': '', 'days': ['Wednesday']}, 'rating': {'average': None}, 'weight': 19, 'network': None, 'webChannel': {'id': 114, 'name': 'wavve', 'country': {'name': 'Korea, Republic of', 'code': 'KR', 'timezone': 'Asia/Seoul'}, 'officialSite': 'https://www.wavve.com/'}, 'dvdCountry': None, 'externals': {'tvrage': None, 'thetvdb': None, 'imdb': None}, 'image': {'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/294/735240.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/294/735240.jpg'}, 'summary': '<p><b>Half-Fifty</b> is a comedy drama about youth and growth, and the series follows a group of 25-year-olds who end up in the world of YouTubers.</p>', 'updated': 1611509168, '_links': {'self': {'href': 'https://api.tvmaze.com/shows/53101'}, 'previousepisode': {'href': 'https://api.tvmaze.com/episodes/2015719'}}}}"
2015714,https://www.tvmaze.com/episodes/2015714/half-fifty-1x03-episode-3,Episode 3,1,3.0,regular,2020-12-23,,2020-12-23T03:00:00+00:00,17.0,{'average': None},,,{'self': {'href': 'https://api.tvmaze.com/episodes/2015714'}},"{'show': {'id': 53101, 'url': 'https://www.tvmaze.com/shows/53101/half-fifty', 'name': 'Half-Fifty', 'type': 'Scripted', 'language': 'Korean', 'genres': ['Drama', 'Comedy'], 'status': 'Ended', 'runtime': 17, 'averageRuntime': 17, 'premiered': '2020-12-23', 'ended': '2020-12-23', 'officialSite': None, 'schedule': {'time': '', 'days': ['Wednesday']}, 'rating': {'average': None}, 'weight': 19, 'network': None, 'webChannel': {'id': 114, 'name': 'wavve', 'country': {'name': 'Korea, Republic of', 'code': 'KR', 'timezone': 'Asia/Seoul'}, 'officialSite': 'https://www.wavve.com/'}, 'dvdCountry': None, 'externals': {'tvrage': None, 'thetvdb': None, 'imdb': None}, 'image': {'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/294/735240.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/294/735240.jpg'}, 'summary': '<p><b>Half-Fifty</b> is a comedy drama about youth and growth, and the series follows a group of 25-year-olds who end up in the world of YouTubers.</p>', 'updated': 1611509168, '_links': {'self': {'href': 'https://api.tvmaze.com/shows/53101'}, 'previousepisode': {'href': 'https://api.tvmaze.com/episodes/2015719'}}}}"
2015715,https://www.tvmaze.com/episodes/2015715/half-fifty-1x04-episode-4,Episode 4,1,4.0,regular,2020-12-23,,2020-12-23T03:00:00+00:00,17.0,{'average': None},,,{'self': {'href': 'https://api.tvmaze.com/episodes/2015715'}},"{'show': {'id': 53101, 'url': 'https://www.tvmaze.com/shows/53101/half-fifty', 'name': 'Half-Fifty', 'type': 'Scripted', 'language': 'Korean', 'genres': ['Drama', 'Comedy'], 'status': 'Ended', 'runtime': 17, 'averageRuntime': 17, 'premiered': '2020-12-23', 'ended': '2020-12-23', 'officialSite': None, 'schedule': {'time': '', 'days': ['Wednesday']}, 'rating': {'average': None}, 'weight': 19, 'network': None, 'webChannel': {'id': 114, 'name': 'wavve', 'country': {'name': 'Korea, Republic of', 'code': 'KR', 'timezone': 'Asia/Seoul'}, 'officialSite': 'https://www.wavve.com/'}, 'dvdCountry': None, 'externals': {'tvrage': None, 'thetvdb': None, 'imdb': None}, 'image': {'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/294/735240.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/294/735240.jpg'}, 'summary': '<p><b>Half-Fifty</b> is a comedy drama about youth and growth, and the series follows a group of 25-year-olds who end up in the world of YouTubers.</p>', 'updated': 1611509168, '_links': {'self': {'href': 'https://api.tvmaze.com/shows/53101'}, 'previousepisode': {'href': 'https://api.tvmaze.com/episodes/2015719'}}}}"
2015716,https://www.tvmaze.com/episodes/2015716/half-fifty-1x05-episode-5,Episode 5,1,5.0,regular,2020-12-23,,2020-12-23T03:00:00+00:00,17.0,{'average': None},,,{'self': {'href': 'https://api.tvmaze.com/episodes/2015716'}},"{'show': {'id': 53101, 'url': 'https://www.tvmaze.com/shows/53101/half-fifty', 'name': 'Half-Fifty', 'type': 'Scripted', 'language': 'Korean', 'genres': ['Drama', 'Comedy'], 'status': 'Ended', 'runtime': 17, 'averageRuntime': 17, 'premiered': '2020-12-23', 'ended': '2020-12-23', 'officialSite': None, 'schedule': {'time': '', 'days': ['Wednesday']}, 'rating': {'average': None}, 'weight': 19, 'network': None, 'webChannel': {'id': 114, 'name': 'wavve', 'country': {'name': 'Korea, Republic of', 'code': 'KR', 'timezone': 'Asia/Seoul'}, 'officialSite': 'https://www.wavve.com/'}, 'dvdCountry': None, 'externals': {'tvrage': None, 'thetvdb': None, 'imdb': None}, 'image': {'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/294/735240.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/294/735240.jpg'}, 'summary': '<p><b>Half-Fifty</b> is a comedy drama about youth and growth, and the series follows a group of 25-year-olds who end up in the world of YouTubers.</p>', 'updated': 1611509168, '_links': {'self': {'href': 'https://api.tvmaze.com/shows/53101'}, 'previousepisode': {'href': 'https://api.tvmaze.com/episodes/2015719'}}}}"
2015717,https://www.tvmaze.com/episodes/2015717/half-fifty-1x06-episode-6,Episode 6,1,6.0,regular,2020-12-23,,2020-12-23T03:00:00+00:00,17.0,{'average': None},,,{'self': {'href': 'https://api.tvmaze.com/episodes/2015717'}},"{'show': {'id': 53101, 'url': 'https://www.tvmaze.com/shows/53101/half-fifty', 'name': 'Half-Fifty', 'type': 'Scripted', 'language': 'Korean', 'genres': ['Drama', 'Comedy'], 'status': 'Ended', 'runtime': 17, 'averageRuntime': 17, 'premiered': '2020-12-23', 'ended': '2020-12-23', 'officialSite': None, 'schedule': {'time': '', 'days': ['Wednesday']}, 'rating': {'average': None}, 'weight': 19, 'network': None, 'webChannel': {'id': 114, 'name': 'wavve', 'country': {'name': 'Korea, Republic of', 'code': 'KR', 'timezone': 'Asia/Seoul'}, 'officialSite': 'https://www.wavve.com/'}, 'dvdCountry': None, 'externals': {'tvrage': None, 'thetvdb': None, 'imdb': None}, 'image': {'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/294/735240.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/294/735240.jpg'}, 'summary': '<p><b>Half-Fifty</b> is a comedy drama about youth and growth, and the series follows a group of 25-year-olds who end up in the world of YouTubers.</p>', 'updated': 1611509168, '_links': {'self': {'href': 'https://api.tvmaze.com/shows/53101'}, 'previousepisode': {'href': 'https://api.tvmaze.com/episodes/2015719'}}}}"
