id,url,name,season,number,type,airdate,airtime,airstamp,runtime,rating,image,summary,_links,_embedded
1968115,https://www.tvmaze.com/episodes/1968115/po-sezonu-videodajdzest-seasonvar-6x52-vypusk-306,Выпуск 306,6,52.0,regular,2020-12-25,,2020-12-25T00:00:00+00:00,7.0,{'average': None},,,{'self': {'href': 'https://api.tvmaze.com/episodes/1968115'}},"{'show': {'id': 7847, 'url': 'https://www.tvmaze.com/shows/7847/po-sezonu-videodajdzest-seasonvar', 'name': 'По сезону. Видеодайджест Seasonvar', 'type': 'Talk Show', 'language': 'Russian', 'genres': [], 'status': 'Running', 'runtime': 9, 'averageRuntime': 9, 'premiered': '2015-02-13', 'ended': None, 'officialSite': 'http://seasonvar.ru/serial-11488-Po_sezonu_Videodajdzhest_Seasonvar.html', 'schedule': {'time': '', 'days': ['Friday']}, 'rating': {'average': None}, 'weight': 28, 'network': None, 'webChannel': {'id': 56, 'name': 'Seasonvar', 'country': {'name': 'Russian Federation', 'code': 'RU', 'timezone': 'Asia/Kamchatka'}, 'officialSite': None}, 'dvdCountry': None, 'externals': {'tvrage': None, 'thetvdb': None, 'imdb': None}, 'image': {'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/294/735323.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/294/735323.jpg'}, 'summary': '<p>Weekly videodaydzhest on site seasonvar.ru and creative team viruseproject.tv. In ten minutes, we talk about the most important events of the past week: look down on the set is not yet published projects, sharing the secrets of private life actors consider the prospects for the development of genres and discuss news TV industry! In videodaydzheste you will find only reliable information from Russian and foreign publications, as well as take part in choosing the best show of the month! Our weekly news videodaydzhest will suit every viewer, so gather good company with family and friends, as well as stock up on popcorn - these ten minutes you shock, delight and inform the latest news about your favorite TV projects!</p>', 'updated': 1651181655, '_links': {'self': {'href': 'https://api.tvmaze.com/shows/7847'}, 'previousepisode': {'href': 'https://api.tvmaze.com/episodes/2303579'}, 'nextepisode': {'href': 'https://api.tvmaze.com/episodes/2303580'}}}}"
2121269,https://www.tvmaze.com/episodes/2121269/fiksiki-4x18-sanki,Санки,4,18.0,regular,2020-12-25,,2020-12-25T00:00:00+00:00,6.0,{'average': None},"{'medium': 'https://static.tvmaze.com/uploads/images/medium_landscape/353/883109.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/353/883109.jpg'}",,{'self': {'href': 'https://api.tvmaze.com/episodes/2121269'}},"{'show': {'id': 38199, 'url': 'https://www.tvmaze.com/shows/38199/fiksiki', 'name': 'Фиксики', 'type': 'Animation', 'language': 'Russian', 'genres': [], 'status': 'Running', 'runtime': 6, 'averageRuntime': 6, 'premiered': '2010-12-13', 'ended': None, 'officialSite': 'http://www.fixiki.ru', 'schedule': {'time': '', 'days': ['Friday']}, 'rating': {'average': None}, 'weight': 1, 'network': {'id': 239, 'name': 'Россия 1', 'country': {'name': 'Russian Federation', 'code': 'RU', 'timezone': 'Asia/Kamchatka'}, 'officialSite': None}, 'webChannel': None, 'dvdCountry': None, 'externals': {'tvrage': None, 'thetvdb': 244021, 'imdb': 'tt3886188'}, 'image': {'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/164/410098.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/164/410098.jpg'}, 'summary': None, 'updated': 1631300977, '_links': {'self': {'href': 'https://api.tvmaze.com/shows/38199'}, 'previousepisode': {'href': 'https://api.tvmaze.com/episodes/2166901'}}}}"
1984017,https://www.tvmaze.com/episodes/1984017/roast-battle-labelcom-1x15-15-dana-milohin,#15 - Даня Милохин,1,15.0,regular,2020-12-25,,2020-12-25T00:00:00+00:00,53.0,{'average': None},,,{'self': {'href': 'https://api.tvmaze.com/episodes/1984017'}},"{'show': {'id': 48288, 'url': 'https://www.tvmaze.com/shows/48288/roast-battle-labelcom', 'name': 'Roast Battle Labelcom', 'type': 'Game Show', 'language': 'Russian', 'genres': ['Comedy'], 'status': 'Running', 'runtime': 50, 'averageRuntime': 54, 'premiered': '2019-12-24', 'ended': None, 'officialSite': 'https://www.youtube.com/playlist?list=PLmkbS48df311cZnmhlV-5q5vY0icLXdl3', 'schedule': {'time': '', 'days': ['Monday']}, 'rating': {'average': None}, 'weight': 23, 'network': None, 'webChannel': {'id': 21, 'name': 'YouTube', 'country': None, 'officialSite': 'https://www.youtube.com'}, 'dvdCountry': None, 'externals': {'tvrage': None, 'thetvdb': None, 'imdb': None}, 'image': {'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/267/668782.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/267/668782.jpg'}, 'summary': '<p>A bold humorous show in which comedians fight for 50,000 rubles! Six comedians will take to the stage to ""fry"" each other. The top two will go to the final, and only one will take the money with them!</p>', 'updated': 1645054713, '_links': {'self': {'href': 'https://api.tvmaze.com/shows/48288'}, 'previousepisode': {'href': 'https://api.tvmaze.com/episodes/2277581'}}}}"
1991483,https://www.tvmaze.com/episodes/1991483/psih-s01-special-film-o-filme,Фильм о фильме,1,,insignificant_special,2020-12-25,12:00,2020-12-25T00:00:00+00:00,29.0,{'average': None},,,{'self': {'href': 'https://api.tvmaze.com/episodes/1991483'}},"{'show': {'id': 49280, 'url': 'https://www.tvmaze.com/shows/49280/psih', 'name': 'Псих', 'type': 'Scripted', 'language': 'Russian', 'genres': ['Drama', 'Thriller'], 'status': 'Ended', 'runtime': 62, 'averageRuntime': 62, 'premiered': '2020-11-05', 'ended': '2020-12-24', 'officialSite': 'https://more.tv/psih', 'schedule': {'time': '', 'days': ['Thursday']}, 'rating': {'average': None}, 'weight': 29, 'network': None, 'webChannel': {'id': 246, 'name': 'more.tv', 'country': {'name': 'Russian Federation', 'code': 'RU', 'timezone': 'Asia/Kamchatka'}, 'officialSite': None}, 'dvdCountry': None, 'externals': {'tvrage': None, 'thetvdb': None, 'imdb': None}, 'image': {'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/295/739859.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/295/739859.jpg'}, 'summary': ""<p>Oleg is a metropolitan psychotherapist. Clients of the central district of Moscow line up to him. Only lately Oleg doesn't like them, he tolerates them. Midlife crisis, life with mom at 40, loss of self-esteem, drug addiction, irritability and growing aggression. None of the clients are aware of his problems. From the outside, he seems successful, happily married, wealthy. Nobody knows the truth.</p><p>\xa0</p><p>A year ago, his wife went missing. She has been gone for 384 days.</p>"", 'updated': 1619195413, '_links': {'self': {'href': 'https://api.tvmaze.com/shows/49280'}, 'previousepisode': {'href': 'https://api.tvmaze.com/episodes/1960733'}}}}"
1988016,https://www.tvmaze.com/episodes/1988016/muzskaa-tema-1x05-seria-5,Серия 5,1,5.0,regular,2020-12-25,12:00,2020-12-25T00:00:00+00:00,30.0,{'average': None},,,{'self': {'href': 'https://api.tvmaze.com/episodes/1988016'}},"{'show': {'id': 52520, 'url': 'https://www.tvmaze.com/shows/52520/muzskaa-tema', 'name': 'Мужская тема', 'type': 'Talk Show', 'language': 'Russian', 'genres': [], 'status': 'Ended', 'runtime': 30, 'averageRuntime': 30, 'premiered': '2020-12-17', 'ended': '2020-12-25', 'officialSite': 'https://www.ivi.ru/watch/muzhskaya-tema', 'schedule': {'time': '12:00', 'days': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']}, 'rating': {'average': None}, 'weight': 3, 'network': None, 'webChannel': {'id': 337, 'name': 'ivi', 'country': {'name': 'Russian Federation', 'code': 'RU', 'timezone': 'Asia/Kamchatka'}, 'officialSite': None}, 'dvdCountry': None, 'externals': {'tvrage': None, 'thetvdb': None, 'imdb': None}, 'image': {'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/289/723328.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/289/723328.jpg'}, 'summary': '<p><b>Мужская тема</b> is a symbiosis of talk shows and modern podcasts, where male celebrities answer questions that concern people in the XXI century. Bright representatives of show business, theater, pop, cinema, sports, as well as Internet stars meet in the barbershop. Here, on male territory, they can openly discuss a variety of topics, sometimes seriously, and sometimes with humor. This is a chance to see the idol in a confidential communication without notes, compare his opinion with your own and hear what men really talk about when there is not a single girl around.</p>', 'updated': 1616722619, '_links': {'self': {'href': 'https://api.tvmaze.com/shows/52520'}, 'previousepisode': {'href': 'https://api.tvmaze.com/episodes/1988016'}}}}"
2062929,https://www.tvmaze.com/episodes/2062929/god-of-ten-thousand-realms-1x04-episode-4,Episode 4,1,4.0,regular,2020-12-25,10:00,2020-12-25T02:00:00+00:00,7.0,{'average': None},,,{'self': {'href': 'https://api.tvmaze.com/episodes/2062929'}},"{'show': {'id': 54541, 'url': 'https://www.tvmaze.com/shows/54541/god-of-ten-thousand-realms', 'name': 'God of Ten Thousand Realms', 'type': 'Animation', 'language': 'Chinese', 'genres': ['Adventure', 'Anime', 'Fantasy'], 'status': 'Running', 'runtime': 7, 'averageRuntime': 7, 'premiered': '2020-12-21', 'ended': None, 'officialSite': 'https://v.qq.com/detail/m/mzc002007995z4v.html', 'schedule': {'time': '10:00', 'days': ['Monday', 'Friday']}, 'rating': {'average': None}, 'weight': 65, 'network': None, 'webChannel': {'id': 104, 'name': 'Tencent QQ', 'country': {'name': 'China', 'code': 'CN', 'timezone': 'Asia/Shanghai'}, 'officialSite': 'https://v.qq.com/'}, 'dvdCountry': None, 'externals': {'tvrage': None, 'thetvdb': 394467, 'imdb': None}, 'image': {'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/320/800829.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/320/800829.jpg'}, 'summary': '<p>At the end of the calendar 2020, the continent of Stern, which has reached the end of civilization due to the exhaustion of magic elements, ushered in the destruction of the continent under the void storm. Ye Xuan, the last god of law in the mainland, unexpectedly awakened in the era of the prosperous magic civilization three thousand years ago and became an ordinary student at the Sith Magic Academy on the border of the Kingdom of Orlando in the northwest of the mainland. In order to save the mainland and prevent the end from coming, Ye Xuan began to explore the mystery of the dark turmoil that led to the depletion of magical elements in the mainland three thousand years ago, to prevent the mainland crisis.</p>', 'updated': 1642689319, '_links': {'self': {'href': 'https://api.tvmaze.com/shows/54541'}, 'previousepisode': {'href': 'https://api.tvmaze.com/episodes/2261133'}}}}"
2030154,https://www.tvmaze.com/episodes/2030154/fox-spirit-matchmaker-9x04-episode-125,Episode 125,9,4.0,regular,2020-12-25,,2020-12-25T04:00:00+00:00,10.0,{'average': None},,,{'self': {'href': 'https://api.tvmaze.com/episodes/2030154'}},"{'show': {'id': 20734, 'url': 'https://www.tvmaze.com/shows/20734/fox-spirit-matchmaker', 'name': 'Fox Spirit Matchmaker', 'type': 'Animation', 'language': 'Chinese', 'genres': ['Comedy', 'Anime', 'Fantasy', 'Romance'], 'status': 'Running', 'runtime': 10, 'averageRuntime': 10, 'premiered': '2015-06-26', 'ended': None, 'officialSite': 'http://www.bilibili.com/bangumi/%E7%8B%90%E5%A6%96%E5%B0%8F%E7%BA%A2%E5%A8%98/', 'schedule': {'time': '', 'days': ['Friday']}, 'rating': {'average': None}, 'weight': 64, 'network': None, 'webChannel': {'id': 51, 'name': 'Bilibili', 'country': {'name': 'China', 'code': 'CN', 'timezone': 'Asia/Shanghai'}, 'officialSite': None}, 'dvdCountry': None, 'externals': {'tvrage': None, 'thetvdb': 310311, 'imdb': None}, 'image': {'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/73/183375.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/73/183375.jpg'}, 'summary': '<p>Buy UCO from childhood grew up in the clan, Ichigo, but their ""care"" was for him a living Hell. Constant bullying, stealing the Goodies, without which Ycu can not live, and even eternal persecution, from the fair sex turned him into a goner cheapskate who wants to take revenge on his tormentors. But revenge is sweet and the path to it is thorny and to accomplish, UCU need to marry a girl Yes, as soon as possible. But when the heroes just happen? Never! And meeting with the small and the big-eared Fox Susan su su did not just destroy his plans, but starts spinning the wheel of fate that was waiting in the wings for hundreds of years!</p>', 'updated': 1629636336, '_links': {'self': {'href': 'https://api.tvmaze.com/shows/20734'}, 'previousepisode': {'href': 'https://api.tvmaze.com/episodes/2153563'}}}}"
2324416,https://www.tvmaze.com/episodes/2324416/unique-lady-2x07-episode-7,Episode 7,2,7.0,regular,2020-12-25,12:00,2020-12-25T04:00:00+00:00,38.0,{'average': None},,,{'self': {'href': 'https://api.tvmaze.com/episodes/2324416'}},"{'show': {'id': 41490, 'url': 'https://www.tvmaze.com/shows/41490/unique-lady', 'name': 'Unique Lady', 'type': 'Scripted', 'language': 'Chinese', 'genres': ['Drama', 'Comedy', 'Romance'], 'status': 'Ended', 'runtime': 38, 'averageRuntime': 42, 'premiered': '2019-01-17', 'ended': '2021-01-07', 'officialSite': 'http://www.iqiyi.com/a_19rrhvpyyp.html', 'schedule': {'time': '', 'days': ['Thursday', 'Friday', 'Saturday']}, 'rating': {'average': None}, 'weight': 68, 'network': None, 'webChannel': {'id': 67, 'name': 'iQIYI', 'country': None, 'officialSite': 'https://www.iq.com/'}, 'dvdCountry': None, 'externals': {'tvrage': None, 'thetvdb': 360222, 'imdb': 'tt11939550'}, 'image': {'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/189/473411.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/189/473411.jpg'}, 'summary': ""<p>Lin Luo Jing accidentally gets drawn into a game world where she is the daughter of the prime minister and meets all kind of beautiful men with different personalities. Among them are a sword deity, an imperial bodyguard, a playful rich man and an arrogant prince. The system informs her that she can only return to the real world after she finds her true love. While there seems tobe an abundance of good men around Luo Jing, there is one man she can't stand at all: the prince of the barbarian Yuan Kingdom Zhong Wu Mei. But out of all men, she ends up in an arranged marriage with Wu Mei.</p><p>Thus begins their love-hate relationship and her journey to find true love in order to win the game.</p>"", 'updated': 1651863266, '_links': {'self': {'href': 'https://api.tvmaze.com/shows/41490'}, 'previousepisode': {'href': 'https://api.tvmaze.com/episodes/2324440'}}}}"
2324417,https://www.tvmaze.com/episodes/2324417/unique-lady-2x08-episode-8,Episode 8,2,8.0,regular,2020-12-25,12:00,2020-12-25T04:00:00+00:00,38.0,{'average': None},,,{'self': {'href': 'https://api.tvmaze.com/episodes/2324417'}},"{'show': {'id': 41490, 'url': 'https://www.tvmaze.com/shows/41490/unique-lady', 'name': 'Unique Lady', 'type': 'Scripted', 'language': 'Chinese', 'genres': ['Drama', 'Comedy', 'Romance'], 'status': 'Ended', 'runtime': 38, 'averageRuntime': 42, 'premiered': '2019-01-17', 'ended': '2021-01-07', 'officialSite': 'http://www.iqiyi.com/a_19rrhvpyyp.html', 'schedule': {'time': '', 'days': ['Thursday', 'Friday', 'Saturday']}, 'rating': {'average': None}, 'weight': 68, 'network': None, 'webChannel': {'id': 67, 'name': 'iQIYI', 'country': None, 'officialSite': 'https://www.iq.com/'}, 'dvdCountry': None, 'externals': {'tvrage': None, 'thetvdb': 360222, 'imdb': 'tt11939550'}, 'image': {'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/189/473411.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/189/473411.jpg'}, 'summary': ""<p>Lin Luo Jing accidentally gets drawn into a game world where she is the daughter of the prime minister and meets all kind of beautiful men with different personalities. Among them are a sword deity, an imperial bodyguard, a playful rich man and an arrogant prince. The system informs her that she can only return to the real world after she finds her true love. While there seems tobe an abundance of good men around Luo Jing, there is one man she can't stand at all: the prince of the barbarian Yuan Kingdom Zhong Wu Mei. But out of all men, she ends up in an arranged marriage with Wu Mei.</p><p>Thus begins their love-hate relationship and her journey to find true love in order to win the game.</p>"", 'updated': 1651863266, '_links': {'self': {'href': 'https://api.tvmaze.com/shows/41490'}, 'previousepisode': {'href': 'https://api.tvmaze.com/episodes/2324440'}}}}"
1972575,https://www.tvmaze.com/episodes/1972575/the-wolf-1x33-episode-33,Episode 33,1,33.0,regular,2020-12-25,,2020-12-25T04:00:00+00:00,45.0,{'average': None},,,{'self': {'href': 'https://api.tvmaze.com/episodes/1972575'}},"{'show': {'id': 47912, 'url': 'https://www.tvmaze.com/shows/47912/the-wolf', 'name': 'The Wolf', 'type': 'Scripted', 'language': 'Chinese', 'genres': ['Drama', 'Romance', 'History'], 'status': 'Ended', 'runtime': 45, 'averageRuntime': 45, 'premiered': '2020-11-19', 'ended': '2021-01-04', 'officialSite': 'https://www.iqiyi.com/lib/m_213579814.html', 'schedule': {'time': '', 'days': []}, 'rating': {'average': None}, 'weight': 39, 'network': None, 'webChannel': {'id': 118, 'name': 'Youku', 'country': {'name': 'China', 'code': 'CN', 'timezone': 'Asia/Shanghai'}, 'officialSite': None}, 'dvdCountry': None, 'externals': {'tvrage': None, 'thetvdb': 331095, 'imdb': 'tt8871128'}, 'image': {'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/255/639532.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/255/639532.jpg'}, 'summary': ""<p>The story happens at the end of the Tang Dynasty, when Zhu Wen usurps the throne and establishes the Later Liang Dynasty, and he's known as Emperor Taizu. Ma Zhai Xing (Li Qin) is the daughter of an official and as a child, she befriends a young boy (Darren Wang) who lives in the mountain. One day when he saves a wolf, he accidentally falls over the cliff and is rescued by Zhu Wen. The authoritative figure adopts him as a godson and gives him the title Bo Wang. Ten years later, he saves the female lead per chance and finds her courage and intelligence resonant, and she likes that while he's in a position of power, he still has humility and kindness. She encourages him to fight for justice and he begins that journey by helping the people, stopping throne fights, etc. Even when they have conflicts, they will face those frankly. As they overcome obstacles and fight for justice, feelings deepen and they are able to reap their own happiness by each other's side.</p>"", 'updated': 1648217029, '_links': {'self': {'href': 'https://api.tvmaze.com/shows/47912'}, 'previousepisode': {'href': 'https://api.tvmaze.com/episodes/1972591'}}}}"
